transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
980,316,Claim_Payout,80393,Bank Transfer,DCB Bank,HDQC9115705502601,2025-07-20,Success
981,316,Reimbursement,49491,UPI,State Bank of India,GEQK5199517368045,2023-05-13,Failed
982,317,Claim_Payout,107591,Cash,,,2025-03-30,Failed
983,317,Reimbursement,33053,Cash,,,2024-01-03,Pending
984,318,Salary,22943,UPI,City Union Bank,MAWL6136623796395,2024-08-08,Failed
985,318,Reimbursement,21755,Bank Transfer,Kotak Mahindra Bank,GJEQ2967443314146,2024-11-16,Pending
986,318,Reimbursement,119595,Cash,,,2024-07-02,Pending
987,319,Salary,136817,Bank Transfer,State Bank of India,PUQZ6038651646600,2024-08-27,Failed
988,319,Salary,68986,Bank Transfer,Bank of Maharashtra,KQCG9288751043502,2023-10-04,Success
989,319,Reimbursement,91966,UPI,Bandhan Bank,LVLR7722742111174,2023-06-03,Failed
990,320,Claim_Payout,82319,UPI,HDFC Bank,DCIW1487241977487,2023-07-04,Failed
991,320,Claim_Payout,33820,UPI,Dhanlaxmi Bank,LYJI6081103900522,2023-08-03,Pending
992,320,Claim_Payout,138254,Cash,,,2025-04-18,Pending
993,321,Reimbursement,100542,UPI,Bandhan Bank,SFXO9167492393536,2023-11-29,Pending
994,321,Salary,133564,UPI,Axis Bank,QWSF5633798700536,2023-05-08,Failed
995,321,Salary,130394,Bank Transfer,Tamilnad Mercantile Bank,ZSAX8997047121665,2026-01-18,Failed
996,322,Claim_Payout,10367,Cash,,,2024-10-11,Pending
997,322,Claim_Payout,38214,UPI,Union Bank of India,XELE8171890573789,2024-10-17,Success
998,322,Salary,135493,Bank Transfer,Bank of India,DONK5719204182865,2025-01-17,Success
999,323,Salary,19822,Bank Transfer,Canara Bank,LJMU2207396577205,2024-11-04,Failed
1000,323,Salary,26580,Bank Transfer,South Indian Bank,VTAT8510243643347,2025-10-02,Pending
1001,323,Salary,84148,Bank Transfer,UCO Bank,ELAQ1721469646506,2024-12-14,Success
1002,324,Reimbursement,83483,UPI,City Union Bank,AZKR3537297033273,2023-03-14,Failed
1003,324,Claim_Payout,29894,Bank Transfer,City Union Bank,BMQV2548492674858,2025-02-12,Pending
1004,324,Salary,90941,UPI,Bandhan Bank,OWAT1673710375330,2024-12-22,Success
1005,324,Reimbursement,131908,UPI,IndusInd Bank,JZTB7061375295816,2025-09-30,Success
1006,325,Claim_Payout,142868,Bank Transfer,Indian Overseas Bank,ECLJ4753856832270,2023-03-29,Success
1007,325,Claim_Payout,144245,Cash,,,2025-05-02,Failed
1008,326,Reimbursement,135862,Cash,,,2025-10-29,Success
1009,326,Reimbursement,128752,Cash,,,2023-05-26,Pending
1010,326,Salary,117460,Bank Transfer,South Indian Bank,JVIK1169990417057,2025-01-22,Failed
1011,327,Claim_Payout,97852,Cash,,,2025-12-17,Success
1012,327,Reimbursement,106287,UPI,IndusInd Bank,QRTS5067189834627,2024-07-22,Pending
1013,327,Salary,100405,Bank Transfer,HDFC Bank,GKVI9276118880025,2023-04-03,Success
1014,327,Claim_Payout,117145,Bank Transfer,DCB Bank,OAOL9020278796797,2025-09-30,Failed
1015,328,Salary,64520,Cash,,,2024-08-24,Success
1016,328,Reimbursement,110278,Cash,,,2025-04-27,Success
1017,329,Reimbursement,149667,UPI,Bank of Maharashtra,XDSU5204569177311,2023-04-07,Failed
1018,329,Claim_Payout,21771,UPI,DCB Bank,YJMW8580424498181,2024-04-24,Failed
1019,329,Reimbursement,82220,Cash,,,2023-11-27,Pending
1020,329,Salary,22315,UPI,CSB Bank,LWZK9040290691458,2023-03-28,Success
1021,330,Salary,74000,Bank Transfer,IDBI Bank,ZVMF6166036528023,2023-08-10,Pending
1022,330,Reimbursement,73381,Cash,,,2024-03-14,Success
1023,330,Salary,141811,UPI,Indian Overseas Bank,QYVE1511390062311,2024-06-26,Failed
1024,330,Reimbursement,62764,UPI,Kotak Mahindra Bank,OXMR7100750081912,2025-06-02,Pending
1025,331,Salary,54487,Bank Transfer,DCB Bank,KPWH8606664964897,2025-12-12,Failed
1026,331,Salary,21694,Bank Transfer,Jammu & Kashmir Bank,NOSK5606555705347,2025-10-10,Success
1027,331,Claim_Payout,124475,Bank Transfer,Central Bank of India,LMRZ5589984321632,2024-12-16,Pending
1028,332,Reimbursement,96836,UPI,Union Bank of India,VMFZ6879526146060,2025-05-29,Success
1029,332,Salary,120023,UPI,Kotak Mahindra Bank,UTTV1284835537380,2023-05-21,Pending
1030,332,Claim_Payout,23973,Bank Transfer,UCO Bank,XOSE8032500713296,2023-02-25,Failed
1031,332,Reimbursement,83248,Bank Transfer,Central Bank of India,UYGD1869420109555,2023-12-08,Success
1032,333,Reimbursement,21850,UPI,Union Bank of India,BJAC5990920742621,2025-05-31,Success
1033,333,Claim_Payout,30874,UPI,CSB Bank,CPTQ2735902411106,2023-05-13,Pending
1034,333,Claim_Payout,119281,Bank Transfer,RBL Bank,EIIB0087301828282,2023-03-30,Success
1035,333,Salary,36832,UPI,Dhanlaxmi Bank,JBSP7622196260701,2025-07-09,Pending
1036,334,Reimbursement,79564,Bank Transfer,HDFC Bank,KCKU0145093116274,2024-06-08,Success
1037,334,Claim_Payout,98321,Bank Transfer,Canara Bank,OOBM0985355545557,2023-04-30,Failed
1038,334,Salary,56525,Cash,,,2025-09-19,Failed
1039,334,Claim_Payout,34074,Bank Transfer,Central Bank of India,XEIM9950659305904,2023-10-28,Success
1040,335,Reimbursement,112226,Bank Transfer,Canara Bank,BPMC3305710857675,2023-09-21,Pending
1041,335,Salary,14017,UPI,Bank of Maharashtra,IDVO0910610339175,2023-08-14,Success
1042,335,Claim_Payout,25457,Bank Transfer,CSB Bank,FPDH8805930632692,2024-08-17,Pending
1043,336,Claim_Payout,106866,Bank Transfer,Yes Bank,FHLS3679778237256,2024-01-26,Success
1044,336,Salary,40564,UPI,Federal Bank,UKKN7128128683137,2023-04-22,Success
1045,336,Reimbursement,115047,Cash,,,2023-07-23,Pending
1046,337,Claim_Payout,146033,Bank Transfer,ICICI Bank,FAAU2139157985373,2025-02-09,Success
1047,337,Reimbursement,58256,UPI,IDBI Bank,QGCW9949965338428,2025-08-02,Pending
1048,338,Reimbursement,101139,Bank Transfer,RBL Bank,YDDG3443235845336,2025-10-03,Failed
1049,338,Reimbursement,26521,UPI,Bank of Maharashtra,DWGU7892696577839,2026-01-03,Pending
1050,338,Salary,44434,UPI,Federal Bank,UGRZ9095475029616,2024-06-28,Pending
1051,338,Salary,143021,UPI,IDFC First Bank,VZGK0268674669423,2023-05-03,Failed
1052,339,Claim_Payout,11679,Cash,,,2025-03-05,Failed
1053,339,Claim_Payout,59151,UPI,IndusInd Bank,VLRJ5232866437402,2023-03-16,Failed
1054,340,Reimbursement,44679,Bank Transfer,Federal Bank,KWYT0097149062024,2023-06-05,Failed
1055,340,Salary,65631,UPI,South Indian Bank,UFCH6391923285124,2023-02-10,Success
1056,340,Claim_Payout,92983,Bank Transfer,Kotak Mahindra Bank,UCIW8978029374632,2025-11-27,Success
1057,340,Claim_Payout,66339,Bank Transfer,Union Bank of India,OMZH0278993877538,2026-01-24,Failed
1058,341,Reimbursement,116164,Bank Transfer,South Indian Bank,CIRS9495590688560,2025-03-28,Success
1059,341,Claim_Payout,57953,Cash,,,2023-08-24,Success
1060,341,Claim_Payout,30397,Cash,,,2024-10-18,Pending
1061,341,Claim_Payout,146334,Bank Transfer,Federal Bank,OEZT6691040058845,2026-01-11,Failed
1062,342,Reimbursement,47475,Cash,,,2024-02-14,Pending
1063,342,Reimbursement,148424,UPI,Karur Vysya Bank,VKCH0945861591601,2025-04-08,Failed
1064,342,Reimbursement,129858,Cash,,,2025-08-21,Success
1065,342,Salary,134312,Cash,,,2025-11-10,Pending
1066,343,Salary,121985,UPI,South Indian Bank,JBVT0977419076976,2024-08-18,Failed
1067,343,Claim_Payout,20342,UPI,Tamilnad Mercantile Bank,WMDB3402544529577,2025-11-03,Failed
1068,344,Claim_Payout,28956,Cash,,,2024-08-17,Pending
1069,344,Claim_Payout,80058,Bank Transfer,Canara Bank,PDKU9531448904101,2023-09-18,Failed
1070,345,Salary,75811,UPI,Kotak Mahindra Bank,FJQD6441435281453,2024-08-28,Pending
1071,345,Reimbursement,146575,Cash,,,2024-03-15,Success
1072,345,Salary,61709,Cash,,,2023-06-25,Failed
1073,346,Salary,140128,UPI,Union Bank of India,ICEE0769600257164,2023-10-14,Pending
1074,346,Claim_Payout,137680,Bank Transfer,Axis Bank,VZSH7281374374206,2025-11-12,Failed
1075,347,Claim_Payout,12309,Cash,,,2025-01-08,Pending
1076,347,Reimbursement,110860,UPI,CSB Bank,PBCI1989409688562,2024-04-18,Success
1077,347,Reimbursement,22293,Bank Transfer,Axis Bank,CBZI4419313066236,2025-04-04,Failed
1078,347,Claim_Payout,109699,UPI,South Indian Bank,FXBI2600128760101,2024-12-14,Success
1079,348,Salary,20842,Bank Transfer,Karnataka Bank,SNLI9289558989572,2023-03-29,Failed
1080,348,Claim_Payout,146721,UPI,Union Bank of India,HAHR6665311465346,2024-10-29,Pending
1081,348,Salary,138266,Cash,,,2024-04-06,Success
1082,348,Salary,19731,Bank Transfer,Jammu & Kashmir Bank,GQKG4638810197469,2025-08-12,Pending
1083,349,Salary,49309,Bank Transfer,Kotak Mahindra Bank,KLEZ0774158790363,2023-08-24,Pending
1084,349,Claim_Payout,141420,UPI,Canara Bank,ICCI7057941680948,2023-09-20,Failed
1085,350,Reimbursement,140899,UPI,ICICI Bank,YHTE7880946363611,2023-11-22,Success
1086,350,Claim_Payout,146328,UPI,IndusInd Bank,PDFH3637317475559,2025-01-12,Pending
1087,350,Reimbursement,39887,Cash,,,2025-05-22,Failed
1088,351,Reimbursement,68867,UPI,Bank of Baroda,UAVM2173095679392,2025-08-31,Success
1089,351,Claim_Payout,28938,Bank Transfer,Indian Bank,MFOP3259594713054,2025-06-06,Failed
1090,351,Reimbursement,144178,Cash,,,2025-09-16,Pending
1091,351,Salary,58317,Cash,,,2023-03-28,Failed
1092,352,Reimbursement,131793,Cash,,,2025-09-13,Failed
1093,352,Reimbursement,28905,Bank Transfer,Punjab National Bank,ZGMT5240393426551,2025-03-25,Success
1094,352,Salary,118696,Bank Transfer,Bandhan Bank,BOND5172568920329,2023-12-13,Pending
1095,352,Claim_Payout,123193,Bank Transfer,Yes Bank,OSLM4940365878569,2023-10-07,Success
1096,353,Reimbursement,48511,Cash,,,2024-11-13,Failed
1097,353,Salary,98910,UPI,Dhanlaxmi Bank,LRHV4007134458249,2025-09-04,Success
1098,354,Claim_Payout,37433,Bank Transfer,Union Bank of India,BAIH2336346363292,2024-09-01,Success
1099,354,Claim_Payout,69178,Cash,,,2023-06-28,Success
1100,354,Salary,144369,UPI,IndusInd Bank,RTRS7291427078777,2024-01-10,Pending
1101,355,Salary,18754,UPI,IDBI Bank,NYMX6659769556285,2025-11-18,Success
1102,355,Claim_Payout,102158,UPI,UCO Bank,ENMM2651462001475,2025-05-02,Success
1103,355,Claim_Payout,70698,Cash,,,2026-01-01,Pending
1104,356,Reimbursement,45489,Bank Transfer,Kotak Mahindra Bank,GHNJ2898683885441,2023-11-04,Failed
1105,356,Salary,65350,UPI,Bandhan Bank,TXJW2318644092428,2023-07-27,Success
1106,356,Salary,81648,Cash,,,2025-09-11,Pending
1107,357,Claim_Payout,82884,Bank Transfer,Bandhan Bank,YBZP9517353005676,2024-08-30,Pending
1108,357,Claim_Payout,89279,UPI,Bandhan Bank,DKEG1271702565289,2023-09-26,Pending
1109,357,Reimbursement,120026,UPI,CSB Bank,OVKP4445715529722,2024-03-10,Failed
1110,358,Reimbursement,48733,Bank Transfer,Central Bank of India,FJIH6429601414584,2023-07-02,Success
1111,358,Reimbursement,74543,Cash,,,2025-09-17,Success
1112,358,Claim_Payout,35927,UPI,Bank of Baroda,HICG6845145255675,2024-02-04,Failed
1113,359,Claim_Payout,44010,Bank Transfer,Karur Vysya Bank,WZWN4835519644035,2023-11-25,Success
1114,359,Salary,52090,Cash,,,2024-11-07,Failed
1115,359,Claim_Payout,138976,UPI,Karnataka Bank,OZMM6560737214700,2024-01-11,Pending
1116,359,Reimbursement,13376,Bank Transfer,State Bank of India,JAVS6200210579374,2025-05-17,Success
1117,360,Reimbursement,141125,Cash,,,2023-09-09,Pending
1118,360,Salary,78372,UPI,Bank of Maharashtra,OIXC8862158720840,2025-05-25,Pending
1119,360,Reimbursement,103214,UPI,Nainital Bank,WEOQ8592819748078,2023-05-18,Pending
1120,360,Claim_Payout,114421,Cash,,,2024-05-20,Pending
1121,361,Salary,109711,Bank Transfer,Federal Bank,GBGI1155935668303,2023-11-24,Pending
1122,361,Claim_Payout,59907,Bank Transfer,DCB Bank,IXEL1913574705261,2025-02-22,Success
1123,362,Reimbursement,12627,Cash,,,2024-08-20,Pending
1124,362,Claim_Payout,135524,Bank Transfer,Union Bank of India,FNBM9253088665052,2024-07-05,Pending
1125,362,Reimbursement,40233,Bank Transfer,Indian Overseas Bank,PDHG2310111670077,2024-05-11,Failed
1126,363,Claim_Payout,95802,Cash,,,2025-04-11,Failed
1127,363,Reimbursement,76705,Bank Transfer,Canara Bank,VVYH0951391019465,2023-11-16,Failed
1128,363,Salary,127990,Cash,,,2023-12-10,Pending
1129,363,Claim_Payout,35557,UPI,Punjab National Bank,NGIU9869091427320,2023-12-20,Pending
1130,364,Salary,129663,UPI,South Indian Bank,NISH5656952338532,2024-05-07,Failed
1131,364,Reimbursement,123356,Cash,,,2024-05-09,Pending
1132,365,Claim_Payout,96674,UPI,Indian Overseas Bank,MPXO9535810670073,2023-04-08,Failed
1133,365,Salary,67268,Bank Transfer,RBL Bank,IRPD5112692906307,2024-06-20,Failed
1134,366,Salary,105804,Bank Transfer,Union Bank of India,FBSL3910210092628,2023-09-21,Failed
1135,366,Claim_Payout,130555,Cash,,,2024-11-29,Pending
1136,366,Salary,53133,Cash,,,2024-02-25,Success
1137,366,Salary,14694,UPI,HDFC Bank,SRNH0147809933542,2024-11-28,Success
1138,367,Claim_Payout,26947,Bank Transfer,IDFC First Bank,XNWK3415535581087,2024-11-09,Success
1139,367,Claim_Payout,140652,Cash,,,2023-09-05,Pending
1140,367,Reimbursement,134850,Cash,,,2024-05-15,Success
1141,368,Salary,103482,Cash,,,2024-08-25,Failed
1142,368,Salary,63392,UPI,IDFC First Bank,ALCD7788910255860,2023-11-11,Pending
1143,368,Reimbursement,22173,Bank Transfer,Jammu & Kashmir Bank,AIBJ4121696434257,2024-10-10,Success
1144,369,Salary,122476,Bank Transfer,Karnataka Bank,RSDO3591660082512,2023-04-08,Pending
1145,369,Salary,129512,Cash,,,2025-03-14,Failed
1146,369,Reimbursement,59009,Cash,,,2026-01-23,Pending
1147,370,Reimbursement,114004,UPI,IDFC First Bank,BCEY7240369079425,2024-03-20,Success
1148,370,Reimbursement,80077,Cash,,,2023-04-03,Failed
1149,371,Reimbursement,61842,Bank Transfer,RBL Bank,QEYP8854703240477,2023-08-21,Success
1150,371,Claim_Payout,71431,Cash,,,2023-02-07,Success
1151,372,Claim_Payout,28578,Cash,,,2024-02-07,Failed
1152,372,Claim_Payout,80084,Cash,,,2025-03-31,Failed
1153,373,Reimbursement,80855,Bank Transfer,UCO Bank,ROPA1586807216577,2025-08-13,Success
1154,373,Claim_Payout,86452,UPI,DCB Bank,QWEI3487678250725,2024-12-15,Pending
1155,373,Claim_Payout,72268,Bank Transfer,DCB Bank,LZWT9783576826487,2024-07-28,Success
1156,374,Salary,56709,Bank Transfer,Yes Bank,TXVG1205177455070,2023-09-15,Pending
1157,374,Salary,120409,Cash,,,2025-09-22,Success
1158,374,Salary,133301,Bank Transfer,IDFC First Bank,NPCY1310704457966,2025-11-13,Success
1159,375,Reimbursement,93137,UPI,Punjab and Sind Bank,UOXU0835889626822,2025-08-05,Failed
1160,375,Reimbursement,147880,Bank Transfer,ICICI Bank,PARA6720071773533,2025-09-01,Failed
1161,375,Reimbursement,80167,Cash,,,2024-11-04,Failed
1162,375,Reimbursement,62236,Cash,,,2023-11-04,Success
1163,376,Reimbursement,102432,Bank Transfer,DCB Bank,MEGI0887343315166,2024-02-18,Pending
1164,376,Claim_Payout,107959,Cash,,,2023-12-11,Pending
1165,377,Reimbursement,23213,UPI,Punjab and Sind Bank,KXWE8463523394157,2024-06-26,Success
1166,377,Claim_Payout,101017,Cash,,,2024-03-04,Success
1167,378,Reimbursement,137216,UPI,Bank of Maharashtra,WHMS9120539723515,2024-09-27,Success
1168,378,Reimbursement,134495,UPI,ICICI Bank,KPOZ3688750657193,2023-11-19,Pending
1169,378,Reimbursement,111880,UPI,Bandhan Bank,SGQR8401765595740,2025-09-06,Pending
1170,378,Claim_Payout,42073,Cash,,,2025-06-20,Failed
1171,379,Claim_Payout,36465,Cash,,,2025-08-15,Failed
1172,379,Salary,23208,UPI,Punjab National Bank,RQON2007330815285,2025-12-29,Success
1173,379,Claim_Payout,141037,UPI,Indian Overseas Bank,VSLX3577883580512,2023-02-10,Failed
1174,380,Salary,49347,Cash,,,2023-02-19,Pending
1175,380,Salary,40522,UPI,Karur Vysya Bank,KSAO0717695003279,2024-03-24,Failed
1176,380,Salary,116640,UPI,City Union Bank,FCOK4275308262643,2025-11-19,Failed
1177,381,Reimbursement,14928,Cash,,,2026-01-07,Success
1178,381,Claim_Payout,86859,UPI,Dhanlaxmi Bank,MTWM6553275163145,2024-07-17,Failed
1179,381,Reimbursement,119017,Cash,,,2024-11-28,Failed
1180,381,Salary,137018,UPI,Federal Bank,FEQM2341838118433,2023-12-13,Failed
1181,382,Reimbursement,107590,UPI,Indian Overseas Bank,LJSX7142741475284,2024-03-20,Pending
1182,382,Claim_Payout,44759,UPI,Indian Bank,HSDP2375999520162,2023-02-06,Success
1183,383,Reimbursement,111641,Cash,,,2024-12-01,Pending
1184,383,Reimbursement,140326,Bank Transfer,RBL Bank,QFRK7010475496244,2024-07-15,Success
1185,383,Salary,142844,Cash,,,2024-10-08,Success
1186,383,Claim_Payout,43389,UPI,Karnataka Bank,WDSJ8603988112397,2025-04-27,Failed
1187,384,Salary,116381,Cash,,,2025-06-18,Failed
1188,384,Claim_Payout,112105,UPI,DCB Bank,HRQD4485789974076,2025-11-30,Success
1189,385,Claim_Payout,122624,Cash,,,2025-12-27,Success
1190,385,Reimbursement,52438,Bank Transfer,Axis Bank,YZRK4461385401086,2023-03-08,Pending
1191,386,Salary,120532,Bank Transfer,South Indian Bank,JIMG2107365554705,2023-09-28,Pending
1192,386,Reimbursement,15587,Cash,,,2025-03-07,Success
1193,387,Reimbursement,54787,Cash,,,2023-11-28,Pending
1194,387,Reimbursement,38702,Bank Transfer,Bank of Maharashtra,IZWN3915180076316,2025-05-10,Failed
1195,388,Reimbursement,38460,Cash,,,2025-07-15,Success
1196,388,Salary,14503,UPI,City Union Bank,PLGF6886474759028,2024-10-31,Failed
1197,389,Claim_Payout,16658,Cash,,,2023-09-16,Pending
1198,389,Salary,18396,Bank Transfer,City Union Bank,SSXJ8334190127324,2024-08-07,Success
1199,389,Claim_Payout,49574,UPI,IDBI Bank,QWBS2610273457587,2024-05-17,Pending
1200,390,Claim_Payout,128648,Cash,,,2024-03-09,Success
1201,390,Reimbursement,30634,UPI,RBL Bank,BUXZ6302575268797,2023-04-09,Pending
1202,390,Claim_Payout,130597,UPI,Punjab National Bank,NNEG7245728454841,2023-02-05,Pending
1203,391,Reimbursement,141896,Bank Transfer,Bank of Maharashtra,XSQL5105533714387,2024-11-20,Failed
1204,391,Claim_Payout,85904,UPI,Indian Bank,SVKE0850423679869,2024-07-08,Pending
1205,391,Salary,67403,Bank Transfer,Karnataka Bank,YANC6932114342474,2025-04-03,Success
1206,391,Reimbursement,95210,Bank Transfer,IDFC First Bank,EHHP4504765079381,2025-07-05,Failed
1207,392,Claim_Payout,13953,UPI,Yes Bank,NAUO9171498241724,2025-01-02,Pending
1208,392,Claim_Payout,149072,Cash,,,2024-11-06,Success
1209,392,Salary,100499,Bank Transfer,HDFC Bank,JUOP7718013526971,2025-12-29,Pending
1210,392,Reimbursement,74334,UPI,City Union Bank,LFGE0248864722532,2025-10-29,Pending
1211,393,Reimbursement,128427,UPI,Central Bank of India,VHRD5632583787467,2023-11-08,Pending
1212,393,Reimbursement,139993,UPI,IDBI Bank,FKSN3322909790897,2023-10-05,Success
1213,393,Salary,35266,UPI,Punjab National Bank,BFQH0770134989540,2025-09-28,Failed
1214,394,Reimbursement,143597,Bank Transfer,Punjab National Bank,YUZV2803870419763,2025-11-09,Pending
1215,394,Reimbursement,76303,UPI,Nainital Bank,LQSH4940916313712,2024-05-10,Pending
1216,394,Salary,69169,UPI,City Union Bank,LBOS5421350288866,2023-08-09,Failed
1217,395,Salary,57111,Cash,,,2025-05-09,Failed
1218,395,Claim_Payout,118100,Cash,,,2024-05-22,Success
1219,395,Salary,17813,Bank Transfer,Kotak Mahindra Bank,HEMJ0629386565559,2025-03-12,Failed
1220,395,Reimbursement,66480,UPI,South Indian Bank,GYDD1001391398226,2025-07-18,Failed
1221,396,Reimbursement,17046,Bank Transfer,RBL Bank,ZUWD6241441889211,2023-09-05,Failed
1222,396,Reimbursement,138840,Cash,,,2025-06-24,Success
1223,396,Claim_Payout,82917,Bank Transfer,Indian Overseas Bank,UQCI9138310113096,2023-05-12,Failed
1224,397,Claim_Payout,116308,UPI,Indian Overseas Bank,NUUM5872789477745,2023-10-02,Pending
1225,397,Reimbursement,12250,Cash,,,2024-12-04,Success
1226,397,Reimbursement,61537,Bank Transfer,Dhanlaxmi Bank,ECED5488144721826,2025-07-17,Failed
1227,397,Reimbursement,24010,UPI,CSB Bank,HSEQ2913825612813,2023-09-21,Success
1228,398,Claim_Payout,24403,UPI,Karnataka Bank,IVRH6732556122873,2023-09-16,Pending
1229,398,Claim_Payout,135434,Bank Transfer,Bank of India,RNBZ6005960727813,2024-11-13,Failed
1230,398,Salary,98584,UPI,HDFC Bank,NCXO4732697201270,2023-04-23,Pending
1231,399,Reimbursement,146736,Bank Transfer,IDFC First Bank,OOFZ2731910899646,2023-03-25,Pending
1232,399,Salary,107625,Cash,,,2024-12-10,Failed
1233,400,Salary,98537,Bank Transfer,Punjab and Sind Bank,OUHI1803206342978,2023-03-12,Success
1234,400,Salary,132144,Bank Transfer,Punjab National Bank,CNTB8829939755292,2024-05-13,Pending
1235,400,Reimbursement,90917,Bank Transfer,Yes Bank,WWBL8758895908603,2024-02-05,Failed
1236,401,Claim_Payout,118382,Bank Transfer,Tamilnad Mercantile Bank,YHBX9918690411179,2023-02-11,Success
1237,401,Claim_Payout,32317,Bank Transfer,CSB Bank,MZZJ2103404975337,2025-01-07,Pending
1238,402,Salary,116303,UPI,Dhanlaxmi Bank,HCJS0616012487801,2023-05-25,Pending
1239,402,Salary,11945,UPI,DCB Bank,LQUV8623431413791,2024-04-19,Success
1240,403,Reimbursement,48119,UPI,Tamilnad Mercantile Bank,DPPG3010051798632,2023-07-20,Failed
1241,403,Salary,17969,UPI,Kotak Mahindra Bank,AVMH6155610842488,2025-04-06,Pending
1242,403,Salary,102785,UPI,Bandhan Bank,YHVH1650869056958,2023-11-29,Success
1243,404,Claim_Payout,50748,UPI,Federal Bank,RAMX4033820052073,2025-05-12,Pending
1244,404,Claim_Payout,128136,UPI,South Indian Bank,PDZT7776229184758,2024-06-14,Success
1245,404,Claim_Payout,136352,Bank Transfer,Indian Bank,HYBF1305391211220,2025-07-25,Failed
1246,404,Salary,89553,Cash,,,2023-11-24,Success
1247,405,Claim_Payout,117925,Cash,,,2025-09-02,Success
1248,405,Claim_Payout,126636,UPI,Bank of India,PDGP1216106249089,2024-11-08,Success
1249,405,Reimbursement,114564,Cash,,,2023-02-24,Pending
1250,406,Reimbursement,68856,UPI,IDFC First Bank,VTWO4408585419987,2024-04-28,Pending
1251,406,Claim_Payout,80171,UPI,HDFC Bank,AAUX0643765545303,2023-06-01,Pending
1252,406,Reimbursement,35024,Bank Transfer,Jammu & Kashmir Bank,UHMT9115589240549,2023-03-24,Pending
1253,406,Claim_Payout,108917,UPI,IndusInd Bank,NVWU5707405462597,2025-01-06,Failed
1254,407,Salary,92668,Bank Transfer,Federal Bank,CUYP5797132095520,2024-11-19,Failed
1255,407,Claim_Payout,41516,UPI,South Indian Bank,AJBK6403051404415,2025-10-06,Pending
1256,408,Reimbursement,57321,UPI,Bank of Baroda,MCBV4100896238015,2024-11-19,Pending
1257,408,Claim_Payout,16678,Cash,,,2025-08-07,Failed
1258,409,Claim_Payout,130465,UPI,Central Bank of India,IIJD1997931758770,2025-01-03,Failed
1259,409,Claim_Payout,115242,Cash,,,2025-06-11,Pending
1260,410,Claim_Payout,125273,Cash,,,2024-11-07,Failed
1261,410,Salary,89296,Bank Transfer,Punjab National Bank,TJZF5908890501118,2024-12-12,Pending
1262,411,Claim_Payout,84646,UPI,CSB Bank,MPXT7674011443337,2025-02-16,Success
1263,411,Claim_Payout,118767,Cash,,,2024-05-10,Pending
1264,411,Salary,124749,Cash,,,2023-09-03,Pending
1265,412,Reimbursement,38513,UPI,IndusInd Bank,CNUM4066306901989,2024-09-09,Failed
1266,412,Reimbursement,53236,Cash,,,2023-10-15,Success
1267,412,Salary,96449,Cash,,,2025-11-26,Pending
1268,413,Claim_Payout,129376,UPI,UCO Bank,KIQH7990597003409,2023-06-21,Success
1269,413,Reimbursement,77234,Cash,,,2024-05-09,Pending
1270,414,Salary,134826,Cash,,,2023-04-04,Failed
1271,414,Reimbursement,94090,Cash,,,2025-09-27,Failed
1272,414,Reimbursement,43535,Bank Transfer,Indian Overseas Bank,NMIT2132087223770,2025-02-18,Failed
1273,415,Claim_Payout,55103,Cash,,,2023-07-15,Pending
1274,415,Reimbursement,12630,Cash,,,2025-06-10,Pending
1275,415,Salary,24204,Cash,,,2025-03-27,Failed
1276,415,Reimbursement,29422,Bank Transfer,IndusInd Bank,UZIG1881217195731,2023-12-03,Failed
1277,416,Salary,87491,Bank Transfer,State Bank of India,HDVQ2400267803562,2024-05-09,Pending
1278,416,Claim_Payout,46246,Bank Transfer,Bank of Baroda,FJOT3267143740277,2023-09-12,Failed
1279,416,Claim_Payout,36997,Cash,,,2025-11-02,Failed
1280,416,Reimbursement,109229,Bank Transfer,Yes Bank,OPUS5629415732801,2023-10-15,Success
1281,417,Reimbursement,27713,Bank Transfer,Yes Bank,AUNF8051968492808,2025-04-04,Failed
1282,417,Claim_Payout,48056,Bank Transfer,Canara Bank,TTLN9886387291764,2024-08-04,Pending
1283,417,Salary,145771,UPI,IndusInd Bank,SIJA5285036745386,2025-09-16,Pending
1284,417,Reimbursement,127019,Bank Transfer,Punjab and Sind Bank,HBVW8438724300637,2025-09-07,Failed
1285,418,Claim_Payout,21246,Bank Transfer,Central Bank of India,QIBJ2041491077792,2024-08-11,Failed
1286,418,Salary,139456,Bank Transfer,Bandhan Bank,EAPU1665885463102,2024-01-30,Failed
1287,419,Claim_Payout,45296,Cash,,,2025-08-25,Failed
1288,419,Reimbursement,69940,Bank Transfer,Karnataka Bank,MTCU0712478426924,2025-11-17,Pending
1289,420,Claim_Payout,43098,UPI,CSB Bank,DDVI7346899846658,2023-07-20,Success
1290,420,Reimbursement,113561,Cash,,,2025-05-13,Pending
1291,420,Reimbursement,49277,Cash,,,2025-02-12,Failed
1292,420,Reimbursement,103175,UPI,Axis Bank,AWGW8417007607489,2024-12-25,Success
1293,421,Claim_Payout,122579,Bank Transfer,Karur Vysya Bank,IMSQ6153357005160,2024-01-14,Failed
1294,421,Claim_Payout,81475,Cash,,,2025-04-30,Failed
1295,422,Reimbursement,74449,UPI,Union Bank of India,EIQC0719077003168,2023-09-15,Failed
1296,422,Salary,13688,Cash,,,2026-01-13,Success
