transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
2119,703,Salary,91255,Bank Transfer,State Bank of India,SOUV3241418105667,2024-10-06,Failed
2120,703,Salary,128358,UPI,UCO Bank,QHOK6765111982958,2023-04-25,Success
2121,703,Reimbursement,124402,UPI,Karur Vysya Bank,OJFA5947686093590,2023-08-02,Pending
2122,703,Reimbursement,138626,Bank Transfer,Punjab and Sind Bank,TBFU8658221513247,2025-05-05,Pending
2123,704,Salary,136712,Cash,,,2024-11-22,Failed
2124,704,Reimbursement,85618,UPI,RBL Bank,HNWJ9036396089941,2025-11-22,Pending
2125,704,Salary,118762,Cash,,,2024-10-03,Success
2126,704,Claim_Payout,76232,Bank Transfer,Dhanlaxmi Bank,XFNY8874402165245,2025-10-04,Pending
2127,705,Reimbursement,120849,UPI,South Indian Bank,ZFTG8322527472409,2024-01-06,Failed
2128,705,Salary,48831,Bank Transfer,Bank of Maharashtra,MIRL1466493336575,2024-02-17,Failed
2129,705,Salary,128301,Bank Transfer,Indian Overseas Bank,ESNO9967437834237,2025-06-27,Failed
2130,705,Reimbursement,129801,Bank Transfer,Punjab National Bank,SQNR5293817597951,2024-07-17,Pending
2131,706,Salary,59589,Bank Transfer,Bank of Maharashtra,WSAT2970917860853,2024-08-22,Failed
2132,706,Reimbursement,126807,Bank Transfer,Karur Vysya Bank,NCGM2760076933352,2024-11-23,Failed
2133,706,Claim_Payout,127162,Bank Transfer,CSB Bank,QQOP7754438273967,2025-08-11,Pending
2134,706,Reimbursement,114057,Cash,,,2025-02-14,Pending
2135,707,Salary,15645,Bank Transfer,CSB Bank,LXWY3251652932151,2025-11-28,Pending
2136,707,Salary,119275,Bank Transfer,UCO Bank,NIFL8758803958712,2025-07-14,Success
2137,708,Claim_Payout,149909,Cash,,,2024-05-18,Failed
2138,708,Salary,39501,UPI,Union Bank of India,TUHD5428241427804,2025-02-10,Failed
2139,709,Claim_Payout,74093,UPI,Tamilnad Mercantile Bank,GCTN8170633548369,2025-07-08,Failed
2140,709,Reimbursement,31325,Cash,,,2023-11-13,Pending
2141,710,Claim_Payout,26344,Cash,,,2024-02-23,Success
2142,710,Claim_Payout,123274,UPI,Nainital Bank,AGCM2985056497544,2025-05-15,Success
2143,711,Claim_Payout,130430,UPI,Tamilnad Mercantile Bank,XRJC7227605528600,2023-01-25,Failed
2144,711,Salary,142832,Bank Transfer,Yes Bank,PRYA7915278634233,2024-09-05,Success
2145,711,Reimbursement,91492,UPI,Union Bank of India,CKFG2333078859271,2023-10-19,Failed
2146,711,Salary,22145,UPI,Bank of India,EGXG4166983903201,2023-04-13,Failed
2147,712,Reimbursement,143863,UPI,CSB Bank,AWRP7139410072834,2023-12-20,Success
2148,712,Claim_Payout,14544,Cash,,,2023-07-18,Failed
2149,713,Salary,122859,UPI,RBL Bank,IVOW7348869679607,2024-01-27,Pending
2150,713,Reimbursement,37438,UPI,Tamilnad Mercantile Bank,DAZF5561627706108,2024-12-26,Failed
2151,713,Reimbursement,79027,UPI,HDFC Bank,FNGN6266196410239,2024-11-14,Success
2152,714,Claim_Payout,130989,UPI,Jammu & Kashmir Bank,VPAJ5685538862960,2025-07-02,Failed
2153,714,Claim_Payout,84592,Cash,,,2025-10-24,Failed
2154,714,Claim_Payout,28070,Bank Transfer,IDBI Bank,PJAA5898783921792,2023-11-29,Success
2155,714,Reimbursement,106771,UPI,Yes Bank,JUGD4938101750756,2023-11-22,Pending
2156,715,Reimbursement,80075,UPI,Union Bank of India,HPDE9501621401656,2024-08-30,Failed
2157,715,Reimbursement,134902,UPI,Kotak Mahindra Bank,AWMH4603098358615,2025-03-05,Success
2158,716,Reimbursement,92465,Bank Transfer,IndusInd Bank,JBNQ1035294759816,2024-06-25,Pending
2159,716,Salary,55311,UPI,Bandhan Bank,TIKV0025945366967,2023-04-16,Success
2160,716,Claim_Payout,114665,UPI,Jammu & Kashmir Bank,TPJE9602044208344,2023-04-26,Failed
2161,717,Salary,115571,Cash,,,2024-09-07,Failed
2162,717,Reimbursement,30528,Bank Transfer,South Indian Bank,GFQO6910936991326,2024-05-06,Failed
2163,717,Reimbursement,59821,Bank Transfer,DCB Bank,PXKT6916645731665,2024-07-07,Failed
2164,717,Salary,12438,Cash,,,2023-03-19,Pending
2165,718,Reimbursement,101147,Bank Transfer,Federal Bank,NHIX4103355827101,2023-07-21,Pending
2166,718,Salary,36389,Cash,,,2024-08-18,Pending
2167,718,Reimbursement,14980,UPI,Yes Bank,JRYW0790850153839,2023-07-08,Failed
2168,718,Claim_Payout,144827,Bank Transfer,Karur Vysya Bank,EMFU8513211431759,2023-06-16,Failed
2169,719,Reimbursement,60536,Cash,,,2025-05-12,Failed
2170,719,Reimbursement,82409,UPI,Canara Bank,ZVXL0073420227127,2025-11-24,Pending
2171,719,Claim_Payout,142527,Cash,,,2024-07-24,Pending
2172,719,Claim_Payout,56512,Cash,,,2024-01-12,Pending
2173,720,Reimbursement,33968,Cash,,,2023-12-20,Failed
2174,720,Claim_Payout,105520,Bank Transfer,Yes Bank,BPBD6387427713305,2024-07-21,Failed
2175,720,Reimbursement,89874,Bank Transfer,UCO Bank,PLDW5732956148244,2024-04-29,Pending
2176,720,Reimbursement,25595,Bank Transfer,Bank of Baroda,GNZZ2354978131849,2024-11-16,Success
2177,721,Salary,132478,Cash,,,2025-09-12,Success
2178,721,Salary,88380,UPI,Bandhan Bank,NLIG8352320770918,2023-08-09,Pending
2179,721,Claim_Payout,125671,Bank Transfer,HDFC Bank,NRFZ9048666101219,2023-05-27,Pending
2180,721,Reimbursement,24679,Bank Transfer,Yes Bank,ITKJ4907618203182,2023-05-14,Success
2181,722,Reimbursement,144501,Bank Transfer,DCB Bank,OTBY0352484632155,2024-04-09,Pending
2182,722,Salary,100188,UPI,City Union Bank,SQYS9500709520689,2023-10-03,Failed
2183,722,Reimbursement,99300,Bank Transfer,Federal Bank,FNZE4067804013417,2025-12-16,Pending
2184,723,Reimbursement,30326,UPI,ICICI Bank,TSNW9924809793984,2024-08-24,Pending
2185,723,Reimbursement,20753,UPI,Bank of Maharashtra,YGJW9186052627273,2024-05-16,Failed
2186,723,Claim_Payout,12913,UPI,Dhanlaxmi Bank,GMWQ7768951255550,2026-01-07,Pending
2187,724,Salary,55147,UPI,Union Bank of India,HMHD6514217128468,2025-10-08,Success
2188,724,Salary,78157,Cash,,,2024-06-09,Pending
2189,724,Reimbursement,42445,UPI,City Union Bank,ZZJL2985547036368,2024-10-30,Success
2190,724,Claim_Payout,49640,UPI,Bank of Maharashtra,CYCQ0951301391750,2024-12-17,Pending
2191,725,Claim_Payout,11587,UPI,State Bank of India,AGFX0966112362736,2025-06-20,Pending
2192,725,Salary,89342,Bank Transfer,IDFC First Bank,DOWT8520680341812,2024-08-31,Success
2193,725,Claim_Payout,58956,UPI,Bandhan Bank,IVUP7861633726777,2024-02-01,Failed
2194,725,Salary,11544,Cash,,,2025-04-23,Failed
2195,726,Claim_Payout,87414,Cash,,,2025-03-28,Pending
2196,726,Reimbursement,118571,Bank Transfer,Karur Vysya Bank,AACY0164833177072,2025-03-14,Success
2197,726,Salary,140640,UPI,State Bank of India,RRBW0189601344424,2024-07-14,Failed
2198,726,Reimbursement,26142,UPI,Bank of Maharashtra,NENY7146662976773,2026-01-09,Pending
2199,727,Salary,143828,Bank Transfer,South Indian Bank,TKHI5552038541602,2023-04-23,Pending
2200,727,Salary,39658,Bank Transfer,South Indian Bank,ALRM7108168751264,2024-11-23,Failed
2201,728,Salary,132242,Bank Transfer,Bank of Baroda,PCSA0766219075408,2025-01-28,Failed
2202,728,Reimbursement,122148,Bank Transfer,UCO Bank,IJNJ7345775679428,2025-11-27,Success
2203,728,Salary,145733,Cash,,,2024-06-22,Failed
2204,729,Claim_Payout,10530,Bank Transfer,Bank of Baroda,JVHL7554491137003,2025-05-11,Pending
2205,729,Salary,21797,Bank Transfer,CSB Bank,ULPD1371164785723,2024-05-25,Success
2206,729,Reimbursement,109419,Bank Transfer,IDFC First Bank,XBNC6259513015792,2023-12-14,Failed
2207,730,Claim_Payout,13924,UPI,DCB Bank,ULYF3675332521088,2023-09-10,Pending
2208,730,Reimbursement,36514,Cash,,,2023-11-27,Failed
2209,730,Reimbursement,148539,Bank Transfer,Union Bank of India,RVRQ8782482874210,2025-10-26,Pending
2210,730,Salary,52472,Bank Transfer,South Indian Bank,YVLX3904070513653,2023-02-08,Success
2211,731,Salary,138335,Cash,,,2025-04-27,Pending
2212,731,Salary,20318,UPI,Union Bank of India,CKTO1506855239903,2025-06-22,Success
2213,731,Reimbursement,84621,Bank Transfer,Bank of Baroda,YZBV8769589064846,2023-07-06,Failed
2214,732,Reimbursement,13676,UPI,Kotak Mahindra Bank,PGQY9885340245535,2023-01-30,Success
2215,732,Salary,18332,Bank Transfer,Jammu & Kashmir Bank,TMPT6723490093150,2025-09-03,Success
2216,732,Salary,102310,Bank Transfer,DCB Bank,MJNG9296700760049,2025-12-11,Success
2217,733,Claim_Payout,110359,UPI,ICICI Bank,AJHC4502519912658,2024-03-13,Failed
2218,733,Reimbursement,91814,Bank Transfer,South Indian Bank,VCMQ7019430262678,2024-07-15,Pending
2219,734,Reimbursement,91927,Bank Transfer,Bank of India,KJMF2449461612032,2024-02-02,Pending
2220,734,Reimbursement,75249,Cash,,,2024-06-18,Success
2221,734,Claim_Payout,17866,Cash,,,2026-01-06,Failed
2222,735,Reimbursement,43065,Bank Transfer,Punjab National Bank,BXAS5963996244237,2023-11-19,Success
2223,735,Reimbursement,57209,Bank Transfer,Karnataka Bank,JVCN0912656834698,2024-11-25,Success
2224,735,Salary,72605,UPI,Nainital Bank,FTUP8607463451594,2024-11-22,Pending
2225,736,Reimbursement,106442,UPI,Bank of Baroda,JJHX5465385787330,2024-03-03,Pending
2226,736,Reimbursement,148568,Bank Transfer,Union Bank of India,IJMJ4451740658024,2024-06-13,Failed
2227,736,Claim_Payout,143457,UPI,Dhanlaxmi Bank,NXWC7534688597839,2024-04-05,Failed
2228,737,Reimbursement,58297,Bank Transfer,Kotak Mahindra Bank,HBGQ6724858992377,2024-04-22,Failed
2229,737,Salary,93270,Bank Transfer,Canara Bank,MAKB4295596578505,2024-05-11,Failed
2230,737,Claim_Payout,22399,UPI,Canara Bank,UOSV1635385200920,2024-07-29,Success
2231,738,Salary,96312,Cash,,,2024-05-11,Pending
2232,738,Claim_Payout,12650,Cash,,,2023-02-12,Pending
2233,738,Claim_Payout,97021,Bank Transfer,State Bank of India,ANQW1348499924427,2025-01-27,Failed
2234,739,Salary,41480,Bank Transfer,Punjab and Sind Bank,ZYFM5335076562401,2025-06-06,Pending
2235,739,Reimbursement,131870,Bank Transfer,IDBI Bank,JJNC6136470458249,2024-03-14,Success
2236,739,Salary,131019,Cash,,,2023-09-25,Pending
2237,739,Claim_Payout,33109,UPI,ICICI Bank,YDCD1865475552634,2023-03-19,Pending
2238,740,Salary,125447,Cash,,,2025-08-26,Failed
2239,740,Salary,36655,Cash,,,2023-05-13,Failed
2240,740,Reimbursement,105777,Cash,,,2024-03-23,Failed
2241,740,Salary,132326,UPI,Indian Bank,INSG3285163151263,2023-06-23,Failed
2242,741,Salary,124691,UPI,Karur Vysya Bank,EQDJ2098357910229,2025-11-20,Pending
2243,741,Reimbursement,106953,Cash,,,2025-05-17,Success
2244,741,Reimbursement,16768,UPI,IDBI Bank,GYNL0961548042155,2023-05-17,Failed
2245,742,Claim_Payout,97556,Bank Transfer,Federal Bank,FTND6418303242892,2023-04-30,Failed
2246,742,Reimbursement,111279,UPI,Yes Bank,CVLR0918623611107,2024-06-14,Failed
2247,743,Salary,53413,Bank Transfer,Tamilnad Mercantile Bank,GPLJ9840422846620,2025-09-21,Pending
2248,743,Reimbursement,54754,Cash,,,2025-03-23,Failed
2249,743,Salary,27329,Cash,,,2024-02-14,Failed
2250,743,Salary,78834,Cash,,,2025-01-12,Pending
2251,744,Salary,47711,UPI,Central Bank of India,OGFT2722676769565,2023-05-22,Success
2252,744,Salary,58447,Bank Transfer,Punjab and Sind Bank,HOFT8552344779479,2023-03-19,Success
2253,744,Reimbursement,34632,UPI,Dhanlaxmi Bank,YTWH3010678674863,2025-03-07,Success
2254,744,Reimbursement,80864,Bank Transfer,State Bank of India,FCUA1236922636434,2024-06-03,Pending
2255,745,Claim_Payout,58347,UPI,UCO Bank,ZSZE7811492053491,2024-06-19,Failed
2256,745,Reimbursement,22205,Cash,,,2024-10-26,Pending
2257,745,Reimbursement,34397,UPI,City Union Bank,WUVF8521112708681,2024-08-04,Pending
2258,746,Salary,132026,UPI,Canara Bank,YPLY6828512753840,2024-03-03,Success
2259,746,Claim_Payout,37445,UPI,Canara Bank,JWNC1086522582594,2025-09-19,Failed
2260,746,Claim_Payout,39624,Bank Transfer,Karnataka Bank,NLMW3851530370567,2025-01-15,Failed
2261,746,Salary,128138,Bank Transfer,Axis Bank,XDBZ0609544913046,2024-10-20,Pending
2262,747,Claim_Payout,133624,Cash,,,2023-02-28,Failed
2263,747,Salary,60877,UPI,Kotak Mahindra Bank,PTOR6858974933076,2024-09-08,Success
2264,748,Salary,136512,Cash,,,2023-10-28,Failed
2265,748,Claim_Payout,68333,Cash,,,2025-08-27,Success
2266,748,Reimbursement,28021,UPI,CSB Bank,UPQE9582672559635,2023-07-26,Pending
2267,749,Salary,15218,Bank Transfer,IDBI Bank,JUML0965243193410,2025-02-22,Failed
2268,749,Claim_Payout,33406,UPI,RBL Bank,IMXH7029859503321,2025-12-10,Success
2269,750,Claim_Payout,130208,Bank Transfer,IDFC First Bank,GMZU8671674571868,2023-08-30,Failed
2270,750,Reimbursement,102898,Cash,,,2025-06-26,Pending
2271,750,Reimbursement,74683,UPI,CSB Bank,RGKN7309702550096,2024-04-11,Success
2272,750,Claim_Payout,137435,Bank Transfer,Union Bank of India,UKNT8450989988446,2024-12-20,Success
2273,751,Claim_Payout,17183,Cash,,,2023-11-12,Pending
2274,751,Claim_Payout,148544,Bank Transfer,Jammu & Kashmir Bank,FGON4506427525737,2025-05-27,Failed
2275,752,Claim_Payout,36365,UPI,DCB Bank,GAVN3358908253348,2024-09-06,Pending
2276,752,Salary,95396,Cash,,,2024-08-15,Success
2277,753,Claim_Payout,104259,UPI,Bank of Baroda,RUNO6658559299890,2024-06-27,Pending
2278,753,Salary,148290,UPI,State Bank of India,DBIN3757246566712,2024-03-13,Pending
2279,753,Salary,44745,Cash,,,2025-01-19,Failed
2280,753,Salary,29266,UPI,Punjab National Bank,ZEBQ8803579090797,2023-08-04,Success
2281,754,Salary,100853,Cash,,,2023-09-10,Success
2282,754,Claim_Payout,132980,UPI,IDBI Bank,GJVL5976916816019,2024-04-04,Success
2283,755,Salary,80018,Bank Transfer,UCO Bank,SPWV9422681306868,2023-12-13,Success
2284,755,Salary,147450,UPI,Union Bank of India,PYWX3366452025023,2025-01-02,Failed
2285,756,Reimbursement,71828,Bank Transfer,Punjab and Sind Bank,JDTM6818541473862,2025-07-07,Pending
2286,756,Salary,57554,Cash,,,2024-02-10,Pending
2287,756,Reimbursement,63185,Cash,,,2024-08-23,Failed
2288,757,Reimbursement,69777,Bank Transfer,Kotak Mahindra Bank,LUYD7531889317455,2023-02-05,Pending
2289,757,Salary,10748,Bank Transfer,CSB Bank,HSOY9852528654834,2023-08-12,Pending
2290,758,Reimbursement,52500,UPI,UCO Bank,HBRG9144240726310,2025-09-02,Failed
2291,758,Claim_Payout,80115,UPI,IndusInd Bank,NKTY4851489628322,2023-04-20,Pending
2292,759,Reimbursement,127067,Cash,,,2024-02-25,Failed
2293,759,Salary,117492,Bank Transfer,Yes Bank,LINE8046840819195,2024-12-24,Pending
2294,759,Reimbursement,80288,Bank Transfer,UCO Bank,VKYS4748678687710,2023-08-19,Failed
2295,760,Salary,23944,Cash,,,2025-10-28,Pending
2296,760,Reimbursement,44283,Cash,,,2024-11-08,Pending
2297,760,Salary,91950,Bank Transfer,Jammu & Kashmir Bank,EDZB3696361212796,2024-12-01,Failed
2298,761,Claim_Payout,44832,Cash,,,2024-10-05,Pending
2299,761,Claim_Payout,30064,Bank Transfer,HDFC Bank,XEZW7890995693101,2023-09-16,Failed
2300,761,Claim_Payout,51385,Cash,,,2023-09-19,Pending
2301,761,Reimbursement,110488,Bank Transfer,Bank of Maharashtra,ZIFL9236746278050,2025-05-13,Pending
2302,762,Reimbursement,59237,Cash,,,2025-09-30,Failed
2303,762,Claim_Payout,19425,UPI,Indian Bank,XBWP7360963633399,2024-05-03,Pending
2304,762,Claim_Payout,59043,Bank Transfer,Kotak Mahindra Bank,NSPE4636179967514,2025-08-14,Failed
2305,763,Claim_Payout,99276,Bank Transfer,Bank of Baroda,HRKH3561869661904,2024-12-05,Failed
2306,763,Claim_Payout,29122,UPI,UCO Bank,DPYY0465795166743,2024-03-11,Pending
2307,763,Salary,65024,Bank Transfer,Yes Bank,JGRN0681650176803,2025-09-12,Pending
2308,763,Reimbursement,128350,Bank Transfer,State Bank of India,QTQZ9587684203098,2024-04-19,Success
2309,764,Salary,113385,Cash,,,2024-09-02,Failed
2310,764,Salary,18629,Cash,,,2024-12-01,Success
2311,765,Claim_Payout,136999,Bank Transfer,Yes Bank,GUFV9427244628792,2025-10-11,Success
2312,765,Reimbursement,77375,Cash,,,2023-11-06,Failed
2313,766,Reimbursement,52109,UPI,RBL Bank,SJAK0378769113362,2024-01-08,Failed
2314,766,Reimbursement,52328,UPI,Karur Vysya Bank,ZENG0281912172985,2025-01-16,Pending
2315,766,Claim_Payout,44211,Cash,,,2025-04-30,Failed
2316,766,Claim_Payout,146630,Cash,,,2023-03-24,Success
2317,767,Reimbursement,57741,Bank Transfer,Federal Bank,TSKT1235898780158,2025-04-01,Failed
2318,767,Salary,69691,Cash,,,2025-01-06,Success
2319,767,Reimbursement,38599,UPI,Kotak Mahindra Bank,EESF5975154474686,2024-11-09,Failed
2320,768,Reimbursement,139349,Bank Transfer,CSB Bank,HAMS3371293462518,2024-05-10,Success
2321,768,Reimbursement,136098,UPI,Central Bank of India,SSDT9637261600085,2024-02-18,Pending
2322,769,Salary,32671,UPI,Union Bank of India,PJMK7155144020788,2024-05-20,Pending
2323,769,Reimbursement,125951,Cash,,,2024-10-28,Failed
2324,770,Reimbursement,48063,Bank Transfer,Punjab National Bank,TQZX9136229421238,2024-04-29,Failed
2325,770,Salary,71311,Cash,,,2025-07-07,Success
2326,771,Salary,105570,Cash,,,2024-09-15,Failed
2327,771,Claim_Payout,98663,UPI,Axis Bank,FCLO4028724327946,2024-08-27,Failed
2328,771,Salary,43112,Bank Transfer,Axis Bank,GQRM9899625293896,2023-09-28,Failed
2329,772,Salary,54635,Cash,,,2024-03-27,Success
2330,772,Salary,16625,UPI,Indian Overseas Bank,RBMF0743874998485,2023-02-18,Success
2331,773,Salary,30069,Cash,,,2025-07-19,Success
2332,773,Claim_Payout,46784,Bank Transfer,Axis Bank,OEUM9202497238709,2025-01-12,Pending
2333,773,Reimbursement,138725,Cash,,,2025-03-03,Failed
2334,774,Claim_Payout,115592,Cash,,,2024-10-03,Success
2335,774,Reimbursement,28339,Cash,,,2023-07-31,Failed
2336,775,Claim_Payout,45694,Bank Transfer,Federal Bank,FUMV8163793435609,2023-10-27,Pending
2337,775,Salary,133237,Cash,,,2026-01-13,Success
2338,775,Claim_Payout,28222,UPI,Union Bank of India,BTYI3034276883533,2024-04-07,Success
2339,775,Claim_Payout,115228,UPI,Bank of Baroda,IPCH5250791554537,2025-06-13,Success
2340,776,Salary,41891,Cash,,,2023-07-24,Pending
2341,776,Reimbursement,118858,UPI,UCO Bank,DALP3196402312612,2023-12-24,Success
2342,777,Claim_Payout,61240,Bank Transfer,Indian Bank,FLSX3576401009660,2024-02-04,Failed
2343,777,Claim_Payout,73954,Cash,,,2023-12-11,Success
2344,778,Reimbursement,12652,UPI,Indian Overseas Bank,WQSY4414373289753,2024-09-03,Failed
2345,778,Claim_Payout,119526,Cash,,,2024-11-07,Pending
2346,778,Salary,55243,Bank Transfer,Karur Vysya Bank,LVNC0303282396805,2023-03-02,Pending
2347,778,Reimbursement,14385,Bank Transfer,Federal Bank,ODHI0108489890803,2023-09-24,Pending
2348,779,Claim_Payout,53535,UPI,Karur Vysya Bank,UABD6736013242444,2025-02-19,Failed
2349,779,Reimbursement,110388,Bank Transfer,DCB Bank,OUNZ9279365729581,2025-09-13,Success
2350,780,Salary,34585,Cash,,,2024-06-03,Failed
2351,780,Reimbursement,131514,Cash,,,2024-01-09,Success
2352,780,Claim_Payout,146726,UPI,Bank of Maharashtra,QTTQ5686011767359,2026-01-21,Success
2353,780,Salary,20835,UPI,Canara Bank,PIFQ0502012468138,2023-05-12,Pending
2354,781,Claim_Payout,136447,UPI,RBL Bank,WZRR9240076889277,2025-09-29,Pending
2355,781,Claim_Payout,53320,UPI,Federal Bank,SNOV9957205952986,2024-08-17,Success
2356,782,Claim_Payout,51829,Cash,,,2025-04-30,Pending
2357,782,Claim_Payout,27802,Bank Transfer,Federal Bank,EXDV0386572449468,2023-02-25,Success
2358,783,Reimbursement,115959,Bank Transfer,ICICI Bank,MFSR3663939878701,2023-05-23,Pending
2359,783,Salary,31273,Cash,,,2024-10-30,Failed
2360,783,Claim_Payout,123229,Cash,,,2023-05-21,Failed
2361,784,Reimbursement,18117,Bank Transfer,Kotak Mahindra Bank,GMBJ7920901581562,2023-04-21,Success
2362,784,Claim_Payout,103906,Bank Transfer,Bank of Maharashtra,SFNV6258622308973,2024-12-18,Failed
2363,784,Reimbursement,51603,Bank Transfer,Dhanlaxmi Bank,ZTLF2789107105128,2024-06-20,Failed
2364,785,Salary,93306,Bank Transfer,State Bank of India,NSCO7214664193584,2024-06-19,Failed
2365,785,Reimbursement,26605,UPI,Punjab National Bank,MMQN6920888979678,2024-02-14,Failed
2366,786,Reimbursement,131667,Bank Transfer,South Indian Bank,ERRK8525404370597,2024-10-10,Success
2367,786,Claim_Payout,75476,Bank Transfer,Punjab and Sind Bank,MNBQ8713273326259,2025-01-10,Failed
2368,786,Salary,36490,Bank Transfer,HDFC Bank,NINV5446368829479,2023-11-24,Pending
2369,786,Claim_Payout,42186,UPI,IDFC First Bank,VAYZ2414236327941,2025-05-21,Failed
2370,787,Reimbursement,68737,Bank Transfer,Canara Bank,TNTL5245895524834,2024-12-06,Success
2371,787,Reimbursement,89786,Bank Transfer,Nainital Bank,ZEKQ3310833247073,2024-02-23,Pending
2372,788,Reimbursement,23628,UPI,State Bank of India,VVCS7095608532776,2024-11-13,Success
2373,788,Claim_Payout,19973,UPI,IDFC First Bank,TZZH2254201362727,2024-02-01,Pending
2374,789,Reimbursement,131819,Cash,,,2024-06-29,Pending
2375,789,Salary,22617,Bank Transfer,IDFC First Bank,LLFE2936848316572,2023-06-15,Success
2376,789,Salary,102279,Bank Transfer,Canara Bank,NWVZ9307873781970,2025-03-27,Success
2377,789,Salary,73364,Bank Transfer,City Union Bank,IVCN6477431408347,2024-01-07,Failed
2378,790,Reimbursement,148930,UPI,Bandhan Bank,EVDP4425862210417,2023-04-06,Pending
2379,790,Reimbursement,32599,UPI,State Bank of India,ZSMX2983102476674,2026-01-14,Success
2380,790,Salary,38741,Bank Transfer,Nainital Bank,DKTD8208536986537,2023-11-04,Failed
2381,790,Salary,119210,Bank Transfer,Nainital Bank,NTUD5287156866576,2024-01-27,Failed
2382,791,Reimbursement,124438,Cash,,,2025-11-11,Success
2383,791,Claim_Payout,74759,Bank Transfer,State Bank of India,IRQG2046711297247,2023-07-06,Failed
2384,792,Salary,63208,Cash,,,2023-08-06,Failed
2385,792,Claim_Payout,81359,UPI,Punjab National Bank,JPIB4272028943573,2025-11-18,Pending
2386,792,Salary,41074,Cash,,,2023-03-12,Success
2387,792,Reimbursement,139275,UPI,IndusInd Bank,UUZT5947231759053,2023-02-06,Success
2388,793,Salary,109467,Cash,,,2023-07-31,Pending
2389,793,Reimbursement,105017,UPI,Bank of Baroda,WLFV9156572788541,2024-08-22,Success
2390,794,Salary,90949,Cash,,,2025-04-04,Success
2391,794,Reimbursement,33803,Bank Transfer,Bank of Baroda,IGGG1535137685447,2025-07-07,Pending
2392,794,Reimbursement,116208,UPI,Union Bank of India,BCVC1234556600155,2025-09-26,Success
2393,795,Claim_Payout,58568,UPI,CSB Bank,FJDM6575558926123,2025-01-27,Success
2394,795,Salary,59856,Cash,,,2025-12-08,Success
2395,795,Claim_Payout,24238,Bank Transfer,IDBI Bank,GTUA2651351603896,2024-12-22,Failed
2396,795,Salary,128048,UPI,IndusInd Bank,IBMT6509816597352,2023-06-07,Failed
2397,796,Salary,49153,Cash,,,2025-12-17,Success
2398,796,Reimbursement,147014,Cash,,,2024-07-11,Success
2399,797,Reimbursement,149321,UPI,Karur Vysya Bank,RNPV6968522648292,2023-12-12,Success
2400,797,Reimbursement,16066,Cash,,,2023-03-20,Failed
2401,797,Claim_Payout,78743,UPI,IDFC First Bank,WMXO3797510687122,2023-07-16,Success
2402,797,Salary,64980,Cash,,,2025-03-06,Pending
2403,798,Salary,102107,Cash,,,2024-06-01,Pending
2404,798,Salary,63376,Bank Transfer,Bank of Maharashtra,RSYF4586511977330,2024-11-30,Success
2405,799,Reimbursement,26292,UPI,RBL Bank,MMVU2570376703057,2023-04-04,Pending
2406,799,Salary,33130,UPI,Federal Bank,PCHD7126783550298,2025-04-06,Failed
2407,800,Reimbursement,10965,Bank Transfer,Bank of Baroda,NHPT5091566489594,2025-10-29,Success
2408,800,Reimbursement,135063,UPI,Jammu & Kashmir Bank,DLDJ2374143545450,2024-02-16,Failed
2409,800,Reimbursement,97542,UPI,Kotak Mahindra Bank,KQOY2675459354715,2023-07-11,Failed
2410,800,Reimbursement,84638,Cash,,,2025-12-23,Pending
2411,801,Reimbursement,71591,UPI,HDFC Bank,LNCK0689344318831,2024-02-26,Success
2412,801,Salary,62041,Bank Transfer,Bank of Baroda,DRGO7161499051658,2023-02-27,Success
2413,801,Salary,109338,Cash,,,2025-11-04,Success
2414,802,Claim_Payout,43425,Cash,,,2024-03-23,Failed
2415,802,Reimbursement,95534,UPI,Bandhan Bank,MINK1893911007507,2023-03-19,Success
2416,802,Salary,113550,UPI,CSB Bank,DQIW9551977650223,2023-12-27,Pending
2417,802,Salary,120229,Cash,,,2024-08-10,Pending
2418,803,Reimbursement,121443,UPI,Bank of India,IZEO5912238926789,2023-05-20,Failed
2419,803,Claim_Payout,122557,UPI,South Indian Bank,DUQV6910889203049,2024-05-24,Pending
2420,804,Reimbursement,125584,Bank Transfer,UCO Bank,LZLV7129649380983,2025-04-06,Pending
2421,804,Salary,147785,Cash,,,2025-10-11,Success
2422,805,Salary,63450,Cash,,,2025-06-05,Failed
2423,805,Claim_Payout,57573,Bank Transfer,HDFC Bank,TUMF5198423443545,2025-05-19,Success
2424,805,Reimbursement,86160,UPI,IndusInd Bank,HTYA4199476268419,2024-02-03,Pending
2425,805,Salary,95422,Cash,,,2023-06-16,Failed
2426,806,Claim_Payout,30186,UPI,Bank of India,FVCW0663586698773,2025-07-07,Pending
2427,806,Reimbursement,55621,UPI,RBL Bank,BFYJ9044694877860,2024-12-04,Pending
2428,806,Reimbursement,27763,Cash,,,2024-05-14,Success
2429,807,Reimbursement,103029,Bank Transfer,Yes Bank,OOPW3484021482799,2025-03-09,Failed
2430,807,Salary,111362,UPI,Bank of Maharashtra,HYBQ3417346642479,2025-09-07,Failed
2431,807,Salary,98543,Bank Transfer,Dhanlaxmi Bank,VCNO4679856071654,2025-11-11,Success
2432,808,Salary,133785,Bank Transfer,Bank of India,XMIQ0295612015561,2023-09-12,Success
2433,808,Claim_Payout,34592,Bank Transfer,Yes Bank,MXZH8355230233957,2023-11-17,Failed
