employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
488;Waida Sarin         ;Male  ;1985-06-06;okala@example.com            ;4120375514   ;IT        ;Engineer ;Malegaon                    ;Andhra Pradesh   ;2025-06-02;1167702;Active  
489;Yashica Vaidya      ;Female;1969-02-21;urishilla14@example.com      ;04538397189  ;HR        ;Analyst  ;Burhanpur                   ;Chhattisgarh     ;2025-09-28;865550;Active  
490;Girindra Nayar      ;Male  ;1973-03-29;maanav02@example.net         ;0623134727   ;Operations;Manager  ;Khandwa                     ;Kerala           ;2023-08-07;618481;On Leave
491;Kritika Chad        ;Female;1983-08-26;vasatikaamble@example.com    ;2521402558   ;Admin     ;Executive;Bhubaneswar                 ;Tripura          ;2022-10-13;359205;On Leave
492;Aradhana Jhaveri    ;Female;1979-04-24;                             ;+916669872794;HR        ;Analyst  ;Panihati                    ;Jharkhand        ;2021-11-18;1122491;Resigned
493;Deepa Palan         ;Female;1971-04-06;                             ;3766833662   ;HR        ;Engineer ;Bally                       ;Rajasthan        ;2024-02-15;425970;Resigned
494;Chakradev Rai       ;Male  ;1990-07-13;ugour@example.org            ;7348689998   ;IT        ;Manager  ;Silchar                     ;Uttarakhand      ;2022-03-04;822077;On Leave
495;Reyansh Babu        ;Female;1975-12-02;kiaan45@example.org          ;0004833835   ;Admin     ;Executive;Bellary                     ;Uttar Pradesh    ;2021-10-02;1060604;Resigned
496;Jairaj Kalita       ;Female;1972-06-15;                             ;             ;IT        ;Analyst  ;Surat                       ;Manipur          ;2023-08-29;638371;On Leave
497;Yadavi Badami       ;Female;1991-06-17;ygill@example.com            ;8002479780   ;HR        ;Engineer ;Shahjahanpur                ;Gujarat          ;2021-09-02;1101173;Resigned
498;Qushi Dhawan        ;Male  ;1965-05-08;wasonanamika@example.com     ;+913082153472;Finance   ;Manager  ;Asansol                     ;Nagaland         ;2023-10-03;495172;Active  
499;Meera Joshi         ;Female;1985-05-20;tanvi72@example.org          ;+912765292480;IT        ;Executive;Deoghar                     ;Himachal Pradesh ;2022-07-10;376160;On Leave
500;Ikbal Warrior       ;Male  ;1982-02-09;gillpanini@example.org       ;+910980786592;IT        ;Engineer ;Pimpri-Chinchwad            ;Andhra Pradesh   ;2024-03-12;786225;Resigned
501;Christopher Das     ;Male  ;1974-12-19;anthonykumer@example.org     ;9315657683   ;HR        ;Analyst  ;Suryapet                    ;Gujarat          ;2024-07-25;710764;Resigned
502;Lajita Kamdar       ;Male  ;1971-11-18;                             ;5032549710   ;IT        ;Analyst  ;Bongaigaon                  ;Kerala           ;2022-10-14;404606;On Leave
503;Arunima Dyal        ;Male  ;1972-08-13;krishasankaran@example.com   ;+911478739045;HR        ;Engineer ;Ramgarh                     ;Telangana        ;2022-05-18;732530;Active  
504;Forum Seth          ;Male  ;1976-07-07;shahjonathan@example.org     ;+916221831097;Operations;Engineer ;Panvel                      ;Madhya Pradesh   ;2024-01-09;512201;Active  
505;Gautam Kapur        ;Female;1990-02-13;chandranadya@example.com     ;08426756486  ;HR        ;Manager  ;Erode                       ;Kerala           ;2021-08-29;510389;Active  
506;Daksha Mohanty      ;Male  ;1992-01-16;ayush42@example.org          ;5338952905   ;Operations;Analyst  ;Ballia                      ;Himachal Pradesh ;2025-07-26;444461;Active  
507;Daniel Kara         ;Female;1985-06-28;hemal89@example.net          ;+910640129410;Admin     ;Analyst  ;Faridabad                   ;West Bengal      ;2025-02-12;314286;Active  
508;Charles Jhaveri     ;Male  ;1978-02-27;pallaavni@example.com        ;             ;Admin     ;Manager  ;Meerut                      ;Assam            ;2021-05-09;1147866;On Leave
509;Rayaan Parmer       ;Male  ;1993-02-25;rishijoshi@example.com       ;3306586252   ;Admin     ;Manager  ;Bidhannagar                 ;Tripura          ;2023-07-03;626428;Active  
510;Neelima Chaudhry    ;Female;1979-02-28;indali66@example.com         ;01707152256  ;Admin     ;Executive;Chapra                      ;Goa              ;2022-08-12;740973;Resigned
511;Netra Chahal        ;Male  ;1979-10-06;vinayaprasad@example.com     ;2470629745   ;HR        ;Engineer ;Hapur                       ;Tripura          ;2024-09-10;575719;Resigned
512;Ikbal Ahluwalia     ;Male  ;1996-07-01;nairwatika@example.net       ;+911808463569;HR        ;Executive;Rourkela                    ;Telangana        ;2022-07-16;758810;Resigned
513;Wakeeta Saraf       ;Female;1972-11-20;advaybaria@example.org       ;09653805715  ;IT        ;Engineer ;Eluru                       ;West Bengal      ;2023-02-12;997600;Active  
514;Aarna Balay         ;Male  ;2003-05-17;                             ;06356381358  ;HR        ;Engineer ;Motihari                    ;Goa              ;2023-09-21;499754;Resigned
515;Isaac Kata          ;Male  ;1992-04-16;zsheth@example.net           ;02350811560  ;HR        ;Engineer ;Phagwara                    ;Tamil Nadu       ;2025-07-01;1029474;Resigned
516;Alexander Shere     ;Male  ;1981-08-06;ymann@example.com            ;08380811881  ;Admin     ;Analyst  ;Jodhpur                     ;Goa              ;2023-07-12;781797;On Leave
517;David Chacko        ;Male  ;1972-11-10;madhavsethi@example.org      ;+913332058030;Finance   ;Manager  ;Rourkela                    ;Uttar Pradesh    ;2022-01-11;446558;On Leave
518;Nimrat Dhillon      ;Female;1979-03-22;                             ;00370180173  ;Admin     ;Analyst  ;Raipur                      ;Andhra Pradesh   ;2021-04-30;1089405;On Leave
519;Sachi Contractor    ;Female;1968-02-24;                             ;4425018552   ;Finance   ;Manager  ;Mysore                      ;Nagaland         ;2023-06-08;1055128;Resigned
520;Raksha Chaudhari    ;Female;1973-01-22;bediekbal@example.net        ;+912364883418;IT        ;Analyst  ;Tadipatri                   ;Himachal Pradesh ;2025-06-02;758260;Resigned
521;Shravya Talwar      ;Male  ;1983-07-26;psampath@example.org         ;01292827290  ;IT        ;Analyst  ;Vijayanagaram               ;Madhya Pradesh   ;2023-11-03;477907;On Leave
522;Bhanumati Badal     ;Male  ;1965-12-10;chadkevin@example.net        ;+917311413242;IT        ;Manager  ;Ulhasnagar                  ;Nagaland         ;2022-02-22;1019606;Resigned
523;Meghana Sridhar     ;Female;1980-05-14;shatheodore@example.net      ;8793435409   ;Operations;Analyst  ;Dehri                       ;Telangana        ;2022-07-09;498812;On Leave
524;Avni Dhar           ;Female;1983-07-15;kprashad@example.net         ;0746696662   ;IT        ;Executive;Nellore                     ;Gujarat          ;2021-09-11;409604;On Leave
525;Ekantika Kaur       ;Female;1991-06-22;maneharshil@example.org      ;             ;Operations;Manager  ;Navi Mumbai                 ;Mizoram          ;2023-06-28;780913;Active  
526;Bhavya Kulkarni     ;Female;1994-10-16;wkhare@example.com           ;+915048175400;IT        ;Engineer ;Hosur                       ;Madhya Pradesh   ;2024-07-05;926643;On Leave
527;Faris Natt          ;Male  ;1983-01-17;nadkarnichanchal@example.org ;1678554738   ;Operations;Engineer ;Faridabad                   ;Madhya Pradesh   ;2024-07-14;1175718;Active  
528;Vamakshi Bala       ;Female;1973-03-06;sneha78@example.org          ;02307801208  ;Finance   ;Engineer ;Kolkata                     ;Punjab           ;2021-08-24;892730;Active  
529;Vrinda Ram          ;Male  ;1989-02-19;mbadal@example.org           ;+912913330753;HR        ;Analyst  ;Vellore                     ;Madhya Pradesh   ;2025-07-10;472912;On Leave
530;Rudra Rattan        ;Female;1982-08-14;timothy25@example.org        ;04515526113  ;Finance   ;Executive;Agra                        ;Gujarat          ;2023-05-24;822308;On Leave
531;Edhitha Guha        ;Female;1967-06-07;mhari@example.net            ;+913088401708;IT        ;Engineer ;Bhubaneswar                 ;West Bengal      ;2024-09-20;660594;Resigned
532;Meera Palla         ;Male  ;1997-12-23;edhitha74@example.net        ;+918216213669;HR        ;Executive;Dibrugarh                   ;Sikkim           ;2024-10-16;515301;Active  
533;Ekanta Gole         ;Male  ;2003-10-12;gautamiprashad@example.com   ;09286325933  ;Admin     ;Analyst  ;Delhi                       ;Meghalaya        ;2023-07-08;498110;On Leave
534;Tanveer Oak         ;Male  ;1988-03-18;chanakya08@example.org       ;+916928980833;Operations;Analyst  ;Guna                        ;Karnataka        ;2024-10-02;435481;On Leave
535;Chatura Ahluwalia   ;Female;2003-03-26;unigam@example.com           ;+913706048604;Finance   ;Manager  ;Guntur                      ;Rajasthan        ;2024-06-27;1166632;Active  
536;Priya Sundaram      ;Female;1974-08-19;jagatmurty@example.net       ;06155313961  ;Finance   ;Executive;Suryapet                    ;Chhattisgarh     ;2025-05-04;340180;Active  
537;Osha Sankar         ;Male  ;1996-03-15;nkhurana@example.com         ;3105534652   ;Finance   ;Manager  ;Noida                       ;Gujarat          ;2022-02-16;964543;Resigned
538;Naksh Garde         ;Male  ;1974-09-28;balvanraj@example.com        ;07855376738  ;Finance   ;Analyst  ;Ulhasnagar                  ;Gujarat          ;2022-05-06;1005932;Resigned
539;Jonathan Nazareth   ;Female;1992-12-30;dsekhon@example.org          ;3076739971   ;Operations;Executive;Madhyamgram                 ;Jharkhand        ;2021-06-27;972257;Resigned
540;Barkha Gera         ;Female;1976-09-06;rmody@example.com            ;+917745875117;Finance   ;Manager  ;Berhampore                  ;Sikkim           ;2024-09-05;744540;Active  
541;Falguni Mammen      ;Female;1974-05-08;leela50@example.net          ;+917875746410;HR        ;Engineer ;Lucknow                     ;Chhattisgarh     ;2021-04-24;480214;Resigned
542;Nathan Baria        ;Female;1998-07-04;usabharwal@example.com       ;3299065863   ;Operations;Manager  ;Rajpur Sonarpur             ;Chhattisgarh     ;2025-03-17;608601;On Leave
543;Geetika Barad       ;Male  ;1977-07-03;goelabdul@example.com        ;00693370898  ;Operations;Engineer ;Ghaziabad                   ;Haryana          ;2021-11-15;1196748;Active  
544;Abhiram Tandon      ;Female;1993-10-05;vedantsidhu@example.org      ;+912827513496;IT        ;Engineer ;Sultan Pur Majra            ;Sikkim           ;2021-02-06;1117580;Resigned
545;Madhav Saran        ;Male  ;2000-11-24;lipika95@example.com         ;6799151224   ;Admin     ;Executive;Chandigarh                  ;Tripura          ;2024-11-19;468396;On Leave
546;Niharika Chaudhry   ;Male  ;2000-04-01;jrajan@example.com           ;04477744735  ;Admin     ;Executive;Nagaon                      ;Nagaland         ;2025-10-17;490283;Active  
547;Chavvi Contractor   ;Male  ;2002-05-27;narasimhanlekha@example.net  ;01117546153  ;Admin     ;Manager  ;Amritsar                    ;Assam            ;2024-11-29;323388;Active  
548;Garima Mittal       ;Female;1973-04-04;nbhakta@example.net          ;07145317260  ;Admin     ;Engineer ;Nagpur                      ;Arunachal Pradesh;2021-11-13;1055185;On Leave
549;Hemang Johal        ;Female;1971-10-02;anay98@example.net           ;1492722933   ;Operations;Manager  ;Buxar                       ;Manipur          ;2021-10-30;928308;On Leave
550;Kabir Srinivas      ;Female;1988-07-14;bachittar43@example.net      ;2888272866   ;HR        ;Analyst  ;Chapra                      ;Haryana          ;2021-01-22;401883;On Leave
551;Bahadurjit Bhargava ;Male  ;1976-10-19;jsaxena@example.net          ;9387312814   ;Finance   ;Analyst  ;Indore                      ;Nagaland         ;2025-12-27;674875;On Leave
552;Diya Mander         ;Female;2000-06-22;narainanirudh@example.org    ;07299639032  ;IT        ;Executive;Meerut                      ;Kerala           ;2024-05-18;1054452;Resigned
553;Orinder Sridhar     ;Male  ;1975-12-02;patrickshetty@example.net    ;+919830940515;Operations;Manager  ;Karnal                      ;Odisha           ;2025-02-04;999383;Resigned
554;Aadhya Bumb         ;Male  ;1984-04-18;wsuresh@example.net          ;9973744286   ;Operations;Executive;Bareilly                    ;Gujarat          ;2025-04-22;402251;Active  
555;Azaan Salvi         ;Male  ;1985-07-19;krishnanda@example.net       ;+913595914560;HR        ;Analyst  ;Karaikudi                   ;Odisha           ;2023-01-02;832222;Resigned
556;Maya Atwal          ;Male  ;1979-10-28;yatan18@example.org          ;3989726805   ;HR        ;Analyst  ;Aligarh                     ;Chhattisgarh     ;2025-04-09;890212;Resigned
557;Ekanta Choudhary    ;Male  ;1996-02-28;akumar@example.com           ;00452658715  ;HR        ;Analyst  ;Faridabad                   ;Nagaland         ;2021-03-01;1016853;Resigned
558;Wakeeta Dixit       ;Female;1982-01-03;ozajackson@example.org       ;2354206444   ;HR        ;Analyst  ;Vijayawada                  ;Mizoram          ;2021-03-25;963232;On Leave
559;Henry Menon         ;Male  ;1969-02-04;anamikabassi@example.org     ;03030773972  ;Admin     ;Executive;Kadapa                      ;Arunachal Pradesh;2023-12-29;871797;On Leave
560;Jairaj Kapoor       ;Female;1983-12-21;fiyazben@example.net         ;02120279200  ;IT        ;Engineer ;Tiruchirappalli             ;Tripura          ;2023-08-31;942875;On Leave
561;Chaaya Mishra       ;Male  ;1999-07-23;faraj30@example.org          ;01945798423  ;IT        ;Executive;Thiruvananthapuram          ;Nagaland         ;2025-05-25;821495;On Leave
562;Zashil Purohit      ;Male  ;2001-10-17;baghyawatiparsa@example.org  ;3417669585   ;Admin     ;Engineer ;Shimoga                     ;Maharashtra      ;2023-01-24;983786;Resigned
563;Pratyush Gara       ;Female;1976-08-29;fitanpau@example.org         ;+916115376628;Admin     ;Analyst  ;Gandhinagar                 ;Odisha           ;2024-03-17;468487;Resigned
564;Nakul Sani          ;Male  ;1972-12-25;sampathlajita@example.com    ;+918628217132;IT        ;Executive;Darbhanga                   ;Chhattisgarh     ;2025-09-07;1196891;On Leave
565;Harita Natt         ;Male  ;1983-01-28;jasonpai@example.net         ;+912042232808;Finance   ;Executive;Varanasi                    ;Telangana        ;2025-09-06;1142822;Resigned
566;Gautami Jain        ;Male  ;2000-10-29;pratyush79@example.com       ;+918063584085;Operations;Analyst  ;Muzaffarpur                 ;Arunachal Pradesh;2025-03-26;677514;Active  
567;Chatresh Sule       ;Female;2002-01-01;xprashad@example.net         ;6885044873   ;Finance   ;Executive;Panihati                    ;Uttar Pradesh    ;2025-12-18;647080;Active  
568;Praneel Singh       ;Male  ;2004-07-28;chaman95@example.net         ;09874889125  ;IT        ;Executive;Bathinda                    ;Chhattisgarh     ;2021-02-20;907584;Active  
569;Zansi Misra         ;Male  ;2002-07-05;gaurangcherian@example.net   ;8997262343   ;IT        ;Manager  ;Madhyamgram                 ;Tripura          ;2025-01-14;1154337;On Leave
570;Indali Luthra       ;Male  ;1975-09-22;narasimhanrishi@example.com  ;06539863969  ;IT        ;Manager  ;Hapur                       ;Mizoram          ;2022-01-25;622327;On Leave
571;Ayushman Purohit    ;Male  ;1982-03-25;tripti48@example.org         ;+917505736078;IT        ;Manager  ;Korba                       ;Rajasthan        ;2022-12-13;323186;On Leave
572;Harish Dua          ;Male  ;1980-07-30;anmol67@example.com          ;2782064870   ;Finance   ;Analyst  ;Singrauli                   ;Jharkhand        ;2021-10-06;572756;Resigned
573;Qadim Devan         ;Male  ;1967-06-29;nicholasbahl@example.org     ;05240851043  ;Finance   ;Engineer ;Anantapur                   ;Nagaland         ;2024-03-30;774988;On Leave
574;Victor Grewal       ;Male  ;1985-01-05;dayamai01@example.com        ;00717732545  ;Finance   ;Executive;Kumbakonam                  ;Uttarakhand      ;2021-09-01;720949;Resigned
575;Hamsini Gola        ;Female;1972-04-10;obasak@example.org           ;02898030985  ;Operations;Executive;Raichur                     ;Punjab           ;2025-09-30;1018141;On Leave
576;Umang Kata          ;Male  ;1985-07-17;ubawa@example.org            ;1383915234   ;Finance   ;Manager  ;Saharsa                     ;West Bengal      ;2026-01-08;314869;On Leave
577;Aarav Dayal         ;Male  ;1987-12-23;                             ;1238592775   ;HR        ;Analyst  ;Navi Mumbai                 ;Manipur          ;2024-10-06;385083;On Leave
578;Yoshita Baria       ;Female;1965-08-03;keya13@example.com           ;+910190870837;IT        ;Executive;Gopalpur                    ;Madhya Pradesh   ;2021-11-18;384410;On Leave
579;Chandran Dalal      ;Male  ;2003-02-18;                             ;02506131526  ;Finance   ;Analyst  ;Thane                       ;Himachal Pradesh ;2021-09-17;690954;Resigned
580;Hardik Merchant     ;Male  ;1977-04-05;balichatura@example.org      ;01968873910  ;IT        ;Manager  ;Visakhapatnam               ;Uttar Pradesh    ;2023-04-15;749808;Resigned
581;Victor Seth         ;Female;1988-10-10;chandani49@example.com       ;8948155619   ;Admin     ;Executive;Mangalore                   ;Arunachal Pradesh;2021-09-20;371727;Active  
582;Manya Sem           ;Male  ;1988-01-23;harshilkari@example.org      ;0536165048   ;Admin     ;Engineer ;Jammu                       ;Chhattisgarh     ;2021-05-19;599591;Active  
583;Zayan Salvi         ;Male  ;1975-12-06;amarabahl@example.net        ;05172964457  ;HR        ;Manager  ;Mysore                      ;Kerala           ;2025-01-21;1113059;On Leave
584;Baghyawati Deo      ;Male  ;1985-06-20;sahniharish@example.net      ;1978973484   ;IT        ;Executive;Davanagere                  ;Himachal Pradesh ;2025-01-29;894110;Resigned
585;Krishna Goswami     ;Female;2002-05-26;harinimahajan@example.org    ;+918228602205;Finance   ;Manager  ;Pondicherry                 ;Manipur          ;2023-12-06;497540;On Leave
586;Frederick Kothari   ;Male  ;1981-07-21;wbora@example.net            ;4936048616   ;Finance   ;Executive;Hazaribagh                  ;Punjab           ;2023-07-14;548635;Active  
587;Ati Bhatia          ;Male  ;1984-02-15;krisharama@example.com       ;+915310153392;IT        ;Engineer ;Nagercoil                   ;Jharkhand        ;2025-06-22;603826;On Leave
588;Janani Sampath      ;Male  ;1965-08-21;hbhardwaj@example.net        ;6770109852   ;Operations;Executive;Belgaum                     ;Uttar Pradesh    ;2025-01-25;901733;On Leave
589;Harita Johal        ;Female;1973-04-29;victorpathak@example.org     ;+917685895484;IT        ;Manager  ;Cuttack                     ;Tripura          ;2022-09-13;1141809;On Leave
590;Divya Nagarajan     ;Female;1986-05-29;faris83@example.org          ;+910664047657;IT        ;Executive;Shimla                      ;Nagaland         ;2021-12-13;664621;Resigned
591;Wahab Borah         ;Female;2000-03-17;aarini26@example.com         ;+916644749355;Operations;Manager  ;Aurangabad                  ;Tamil Nadu       ;2022-07-24;657200;Resigned
592;Eesha Bajwa         ;Male  ;1987-06-30;darika61@example.org         ;5779681809   ;HR        ;Engineer ;Thrissur                    ;Mizoram          ;2022-09-24;740780;On Leave
593;Devansh Bhakta      ;Male  ;1978-11-27;omkaar29@example.com         ;+912403084119;HR        ;Manager  ;Korba                       ;Manipur          ;2022-03-18;710045;Active  
594;Madhavi Chaudry     ;Female;1973-05-24;bakshianirudh@example.net    ;01497915947  ;Admin     ;Analyst  ;Bhilai                      ;Nagaland         ;2021-08-29;1053266;On Leave
595;Vedant Sunder       ;Female;1997-05-22;lekhasinha@example.com       ;+918548349298;Operations;Analyst  ;Sagar                       ;Punjab           ;2021-02-20;443267;Resigned
596;Viraj Vig           ;Female;1973-05-02;jsankaran@example.org        ;03749298976  ;IT        ;Executive;Pudukkottai                 ;Rajasthan        ;2021-02-06;1049998;Resigned
597;Ishwar Toor         ;Female;1971-05-29;upalan@example.net           ;+916982398148;IT        ;Executive;Madanapalle                 ;Andhra Pradesh   ;2025-12-13;310524;On Leave
598;Idika Puri          ;Male  ;2001-04-17;ichand@example.net           ;01582482892  ;Admin     ;Manager  ;Delhi                       ;Telangana        ;2022-03-03;780322;Active  
599;Qushi Koshy         ;Male  ;1965-05-28;janaki25@example.org         ;+912767366466;IT        ;Engineer ;Bharatpur                   ;Uttar Pradesh    ;2023-03-03;872682;Resigned
600;David Subramanian   ;Female;1983-07-18;tsandhu@example.org          ;+912327879216;HR        ;Executive;Jorhat                      ;Bihar            ;2024-08-26;1061982;On Leave
601;Arjun Kumar         ;Male  ;1989-09-15;neelimaarya@example.org      ;8790565521   ;Operations;Analyst  ;Jodhpur                     ;Arunachal Pradesh;2021-05-16;483686;Active  
602;Bina Edwin          ;Male  ;1979-05-09;karanramachandran@example.com;08619652213  ;Finance   ;Executive;Sirsa                       ;Mizoram          ;2024-04-24;462370;Active  
603;Thomas Uppal        ;Female;1973-12-20;patrickluthra@example.com    ;+913722529497;Finance   ;Executive;Jamnagar                    ;Arunachal Pradesh;2023-05-13;699605;Resigned
604;Chaitaly Kari       ;Female;1971-06-30;mason14@example.net          ;04755670040  ;Admin     ;Analyst  ;Khandwa                     ;Chhattisgarh     ;2025-07-18;841164;Active  
605;Jackson Sama        ;Male  ;1997-12-17;fdash@example.org            ;1967438940   ;Operations;Manager  ;Guntur                      ;Jharkhand        ;2024-12-19;994164;Resigned
606;Bhavna Sawhney      ;Female;1976-02-29;tmital@example.net           ;4323160792   ;IT        ;Manager  ;Farrukhabad                 ;Uttar Pradesh    ;2023-02-24;514143;Active  
607;Manan Dyal          ;Male  ;2002-05-15;xseth@example.org            ;             ;IT        ;Engineer ;Indore                      ;Mizoram          ;2023-06-30;311142;Active  
608;Ekiya Khanna        ;Female;1990-09-19;                             ;9252672173   ;Operations;Executive;Kochi                       ;Assam            ;2021-10-19;581424;On Leave
609;Vansha Murthy       ;Male  ;2002-05-31;xsanghvi@example.org         ;+916718758056;Operations;Analyst  ;Nagercoil                   ;Rajasthan        ;2024-03-25;591295;Active  
610;Ishwar Mall         ;Male  ;2000-05-14;nidhidesai@example.net       ;4589291357   ;IT        ;Manager  ;Nashik                      ;Punjab           ;2021-07-21;361672;Active  
611;Oscar Krishna       ;Male  ;1999-02-16;uvirk@example.net            ;+916821720172;HR        ;Analyst  ;Tinsukia                    ;Goa              ;2021-10-29;882480;On Leave
612;Dayamai Krishnan    ;Female;1995-01-06;ntata@example.org            ;7452743750   ;Operations;Analyst  ;Aizawl                      ;Jharkhand        ;2025-06-18;323024;Resigned
613;Harinakshi Swaminath;Female;1980-07-06;qkala@example.net            ;03239272482  ;HR        ;Manager  ;Hazaribagh                  ;Odisha           ;2022-07-12;980764;Resigned
614;Yasti Salvi         ;Female;1966-09-18;uoak@example.com             ;04498410981  ;Operations;Engineer ;Aurangabad                  ;Karnataka        ;2025-04-07;1156278;On Leave
615;Ishanvi Din         ;Male  ;1995-10-15;devlall@example.org          ;0212402990   ;HR        ;Manager  ;Gulbarga                    ;Uttar Pradesh    ;2022-11-07;998475;Resigned
616;Amara Purohit       ;Female;1975-01-06;wazir69@example.com          ;9074312598   ;IT        ;Analyst  ;Hindupur                    ;Bihar            ;2024-07-04;490395;On Leave
617;Janani Bir          ;Female;1973-09-12;ekavirprasad@example.org     ;+914185622717;Finance   ;Engineer ;Gaya                        ;Madhya Pradesh   ;2024-04-04;361141;Resigned
618;Jairaj Desai        ;Female;1988-04-18;issacgirindra@example.net    ;02938867098  ;IT        ;Executive;Sikar                       ;Madhya Pradesh   ;2025-05-15;637571;Active  
619;Mitesh Kalla        ;Female;1983-01-26;amruta05@example.net         ;6808971332   ;Operations;Engineer ;South Dumdum                ;Andhra Pradesh   ;2024-09-22;350283;Resigned
620;Arunima Agarwal     ;Female;1971-12-23;                             ;00672442753  ;Operations;Manager  ;Kamarhati                   ;Karnataka        ;2022-11-23;763216;Resigned
621;Champak Loke        ;Female;1988-08-07;nhegde@example.com           ;+915707864385;Operations;Executive;Mango                       ;Odisha           ;2023-09-07;855309;On Leave
622;Pahal Kalita        ;Male  ;1978-01-02;buchronith@example.org       ;06330758904  ;Admin     ;Executive;Bhiwandi                    ;Haryana          ;2025-06-01;1174514;On Leave
623;Nathaniel Saha      ;Female;1994-11-12;nattamol@example.net         ;4065894926   ;Admin     ;Engineer ;Serampore                   ;Karnataka        ;2022-03-20;596658;Resigned
624;Varsha Solanki      ;Male  ;1991-09-21;ygokhale@example.com         ;06592519201  ;Operations;Manager  ;Agartala                    ;Sikkim           ;2023-06-18;1058045;Active  
625;Akshay Anne         ;Male  ;1992-01-14;sarmaekansh@example.com      ;             ;IT        ;Engineer ;Nagaon                      ;Telangana        ;2021-02-10;1002976;Resigned
626;Guneet Pal          ;Female;1974-08-28;toorayush@example.com        ;09292714255  ;Admin     ;Manager  ;Guna                        ;Bihar            ;2021-01-23;458683;Resigned
627;Nitesh Lal          ;Female;1968-11-12;zachariahanya@example.com    ;05542499663  ;IT        ;Analyst  ;Amritsar                    ;Rajasthan        ;2024-10-20;832137;Active  
628;Unnati Mukherjee    ;Female;1970-04-01;                             ;03773706440  ;IT        ;Manager  ;Rajpur Sonarpur             ;Maharashtra      ;2023-05-21;622455;Active  
629;Sai Palla           ;Male  ;1987-06-14;hmaster@example.net          ;+914240122799;HR        ;Executive;Barasat                     ;Himachal Pradesh ;2024-06-09;920222;On Leave
630;Jagdish Chand       ;Male  ;1972-12-30;janakibora@example.org       ;+918999599903;HR        ;Executive;Karnal                      ;West Bengal      ;2022-04-01;367381;On Leave
631;Jeremiah Toor       ;Female;1973-01-02;loganhora@example.com        ;06581590334  ;Finance   ;Manager  ;Mysore                      ;Uttar Pradesh    ;2025-02-11;562925;Resigned
632;Arin Divan          ;Male  ;1992-07-26;amaira90@example.org         ;+914095072326;HR        ;Engineer ;Sirsa                       ;Uttarakhand      ;2024-11-03;950433;Resigned
633;Inaya D’Alia      ;Female;1968-01-24;dixitjanani@example.com      ;+915551042874;Operations;Manager  ;Jorhat                      ;Tripura          ;2021-10-02;497718;Resigned
634;Hemal Deol          ;Female;1980-09-16;tsandhu@example.net          ;8134786303   ;Admin     ;Analyst  ;Vijayanagaram               ;Karnataka        ;2021-06-11;359397;On Leave
635;Arin Agate          ;Male  ;1982-06-09;                             ;01879923018  ;Operations;Manager  ;Bharatpur                   ;Bihar            ;2025-02-22;1161973;On Leave
636;Hemal Badami        ;Male  ;1995-05-02;goyalaarav@example.org       ;8089432906   ;IT        ;Engineer ;Sasaram                     ;Jharkhand        ;2023-10-27;871710;Resigned
637;Anmol Ramakrishnan  ;Female;2002-05-29;qcherian@example.net         ;+919986590357;Operations;Engineer ;Warangal                    ;Uttarakhand      ;2024-04-15;492326;On Leave
638;Madhavi Chatterjee  ;Male  ;1986-12-07;jaggiharrison@example.com    ;+917208871268;IT        ;Manager  ;Pudukkottai                 ;Jharkhand        ;2023-01-31;622423;Active  
639;Onkar Ramesh        ;Female;1985-08-07;warinderoak@example.org      ;04166333735  ;IT        ;Analyst  ;Madanapalle                 ;Manipur          ;2025-03-13;566103;On Leave
640;Faris Dave          ;Female;2003-02-16;akshay23@example.net         ;+911307584303;Admin     ;Manager  ;Mau                         ;Rajasthan        ;2025-04-15;388753;Resigned
641;Henry Viswanathan   ;Male  ;1968-10-12;reddyoni@example.net         ;+913618876131;Operations;Manager  ;Bareilly                    ;Sikkim           ;2025-12-28;360431;Resigned
642;Champak Deol        ;Female;1980-02-02;handabhavika@example.net     ;+914996942650;IT        ;Executive;Tenali                      ;Bihar            ;2021-04-29;457981;Active  
643;Quincy Ghosh        ;Male  ;1984-03-09;kabir85@example.org          ;07573425709  ;HR        ;Analyst  ;Sambhal                     ;Telangana        ;2022-05-08;391044;On Leave
644;Gayathri Ganesan    ;Male  ;1965-02-14;pbuch@example.org            ;+910121328694;Admin     ;Analyst  ;Firozabad                   ;Arunachal Pradesh;2022-08-16;984025;On Leave
645;Ekaja Thaman        ;Female;1975-10-19;jnazareth@example.net        ;0815947473   ;Admin     ;Analyst  ;Udupi                       ;Punjab           ;2022-03-14;1062112;On Leave
646;Vasudha Maharaj     ;Female;1984-05-08;varmajack@example.org        ;04230496657  ;HR        ;Executive;Cuttack                     ;Tamil Nadu       ;2024-05-10;626393;On Leave
647;Shivani Bhardwaj    ;Female;1984-06-09;aashi09@example.org          ;07383428500  ;Admin     ;Executive;Jamshedpur                  ;Chhattisgarh     ;2022-04-06;764606;On Leave
648;Yashica Mammen      ;Female;1985-08-12;vermaaditya@example.net      ;9369156823   ;Admin     ;Engineer ;Navi Mumbai                 ;Punjab           ;2024-11-10;529682;On Leave
649;Faras Varughese     ;Male  ;1966-04-05;hritikbansal@example.net     ;+912774979469;HR        ;Executive;Pune                        ;Odisha           ;2024-06-30;489765;Active  
650;Vyanjana Kunda      ;Male  ;1980-06-23;inaya20@example.org          ;05476353621  ;Finance   ;Analyst  ;Buxar                       ;Bihar            ;2024-10-17;867001;Active  
