employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
490;Girindra Nayar      ;Female;1973-03-28;maanav02@example.net         ;0623134727   ;Admin     ;Manager  ;Khandwa                     ;Kerala           ;2023-08-06;781673;Resigned
491;Kritika Chad        ;Male  ;1983-08-25;vasatikaamble@example.com    ;2521402558   ;Operations;Analyst  ;Bhubaneswar                 ;Tripura          ;2022-10-12;366196;Active  
492;Aradhana Jhaveri    ;Female;1979-04-23;;+916669872794;Finance   ;Manager  ;Panihati                    ;Jharkhand        ;2021-11-17;496400;Resigned
493;Deepa Palan         ;Male  ;1971-04-05;kalaeiravati@example.org     ;3766833662   ;HR        ;Manager  ;Bally                       ;Rajasthan        ;2024-02-14;804135;On Leave
494;Chakradev Rai       ;Female;1990-07-12;;7348689998   ;Admin     ;Manager  ;Silchar                     ;Uttarakhand      ;2022-03-03;812657;Active  
495;Reyansh Babu        ;Female;1975-12-01;kiaan45@example.org          ;0004833835   ;HR        ;Analyst  ;Bellary                     ;Uttar Pradesh    ;2021-10-01;583891;On Leave
496;Jairaj Kalita       ;Male  ;1972-06-14;kavya98@example.net          ;+914135056139;HR        ;Manager  ;Surat                       ;Manipur          ;2023-08-28;433840;On Leave
497;Yadavi Badami       ;Male  ;1991-06-16;ygill@example.com            ;8002479780   ;HR        ;Analyst  ;Shahjahanpur                ;Gujarat          ;2021-09-01;658291;On Leave
498;Qushi Dhawan        ;Female;1965-05-07;wasonanamika@example.com     ;+913082153472;Operations;Manager  ;Asansol                     ;Nagaland         ;2023-10-02;377346;On Leave
499;Meera Joshi         ;Male  ;1985-05-19;tanvi72@example.org          ;+912765292480;HR        ;Manager  ;Deoghar                     ;Himachal Pradesh ;2022-07-09;588239;On Leave
500;Ikbal Warrior       ;Female;1982-02-08;gillpanini@example.org       ;+910980786592;Admin     ;Executive;Pimpri-Chinchwad            ;Andhra Pradesh   ;2024-03-11;687626;Resigned
501;Christopher Das     ;Male  ;1974-12-18;anthonykumer@example.org     ;9315657683   ;Finance   ;Engineer ;Suryapet                    ;Gujarat          ;2024-07-24;957454;Resigned
502;Lajita Kamdar       ;Female;1971-11-17;;5032549710   ;Admin     ;Manager  ;Bongaigaon                  ;Kerala           ;2022-10-13;732499;On Leave
503;Arunima Dyal        ;Female;1972-08-12;krishasankaran@example.com   ;+911478739045;Operations;Analyst  ;Ramgarh                     ;Telangana        ;2022-05-17;909672;On Leave
504;Forum Seth          ;Female;1976-07-06;shahjonathan@example.org     ;+916221831097;Admin     ;Manager  ;Panvel                      ;Madhya Pradesh   ;2024-01-08;657074;Active  
505;Gautam Kapur        ;Male  ;1990-02-12;chandranadya@example.com     ;08426756486  ;Operations;Executive;Erode                       ;Kerala           ;2021-08-28;1084636;Active  
506;Daksha Mohanty      ;Male  ;1992-01-15;ayush42@example.org          ;5338952905   ;IT        ;Engineer ;Ballia                      ;Himachal Pradesh ;2025-07-25;701236;On Leave
507;Daniel Kara         ;Female;1985-06-27;hemal89@example.net          ;+910640129410;Operations;Analyst  ;Faridabad                   ;West Bengal      ;2025-02-11;668857;Resigned
508;Charles Jhaveri     ;Female;1978-02-26;pallaavni@example.com        ;3557092293   ;Finance   ;Executive;Meerut                      ;Assam            ;2021-05-08;482228;Active  
509;Rayaan Parmer       ;Female;1993-02-24;rishijoshi@example.com       ;3306586252   ;Admin     ;Engineer ;Bidhannagar                 ;Tripura          ;2023-07-02;1092075;Resigned
510;Neelima Chaudhry    ;Male  ;1979-02-27;indali66@example.com         ;01707152256  ;IT        ;Executive;Chapra                      ;Goa              ;2022-08-11;353312;On Leave
511;Netra Chahal        ;Female;1979-10-05;vinayaprasad@example.com     ;2470629745   ;IT        ;Executive;Hapur                       ;Tripura          ;2024-09-09;582878;Active  
512;Ikbal Ahluwalia     ;Male  ;1996-06-30;nairwatika@example.net       ;+911808463569;Admin     ;Executive;Rourkela                    ;Telangana        ;2022-07-15;484046;On Leave
513;Wakeeta Saraf       ;Male  ;1972-11-19;advaybaria@example.org       ;;Admin     ;Analyst  ;Eluru                       ;West Bengal      ;2023-02-11;1057936;Resigned
514;Aarna Balay         ;Male  ;2003-05-16;xdhillon@example.net         ;06356381358  ;Operations;Engineer ;Motihari                    ;Goa              ;2023-09-20;916599;On Leave
515;Isaac Kata          ;Male  ;1992-04-15;zsheth@example.net           ;02350811560  ;HR        ;Manager  ;Phagwara                    ;Tamil Nadu       ;2025-06-30;623219;Resigned
516;Alexander Shere     ;Female;1981-08-05;ymann@example.com            ;08380811881  ;IT        ;Engineer ;Jodhpur                     ;Goa              ;2023-07-11;742195;On Leave
517;David Chacko        ;Female;1972-11-09;madhavsethi@example.org      ;+913332058030;Finance   ;Engineer ;Rourkela                    ;Uttar Pradesh    ;2022-01-10;448621;Active  
518;Nimrat Dhillon      ;Male  ;1979-03-21;charan15@example.com         ;00370180173  ;Finance   ;Executive;Raipur                      ;Andhra Pradesh   ;2021-04-29;1160704;Active  
519;Sachi Contractor    ;Male  ;1968-02-23;acharyaaahana@example.org    ;4425018552   ;IT        ;Analyst  ;Mysore                      ;Nagaland         ;2023-06-07;697533;Resigned
520;Raksha Chaudhari    ;Male  ;1973-01-21;bediekbal@example.net        ;+912364883418;Finance   ;Manager  ;Tadipatri                   ;Himachal Pradesh ;2025-06-01;1070410;On Leave
521;Shravya Talwar      ;Female;1983-07-25;psampath@example.org         ;01292827290  ;Finance   ;Executive;Vijayanagaram               ;Madhya Pradesh   ;2023-11-02;454653;On Leave
522;Bhanumati Badal     ;Male  ;1965-12-09;chadkevin@example.net        ;+917311413242;Admin     ;Executive;Ulhasnagar                  ;Nagaland         ;2022-02-21;784109;On Leave
523;Meghana Sridhar     ;Female;1980-05-13;shatheodore@example.net      ;8793435409   ;Admin     ;Engineer ;Dehri                       ;Telangana        ;2022-07-08;1056456;Active  
524;Avni Dhar           ;Female;1983-07-14;kprashad@example.net         ;0746696662   ;Admin     ;Engineer ;Nellore                     ;Gujarat          ;2021-09-10;733106;Active  
525;Ekantika Kaur       ;Male  ;1991-06-21;maneharshil@example.org      ;00396876413  ;Operations;Executive;Navi Mumbai                 ;Mizoram          ;2023-06-27;534547;Active  
526;Bhavya Kulkarni     ;Male  ;1994-10-15;wkhare@example.com           ;+915048175400;Admin     ;Manager  ;Hosur                       ;Madhya Pradesh   ;2024-07-04;758493;On Leave
527;Faris Natt          ;Male  ;1983-01-16;nadkarnichanchal@example.org ;1678554738   ;Admin     ;Manager  ;Faridabad                   ;Madhya Pradesh   ;2024-07-13;880188;On Leave
528;Vamakshi Bala       ;Male  ;1973-03-05;sneha78@example.org          ;02307801208  ;Admin     ;Engineer ;Kolkata                     ;Punjab           ;2021-08-23;350879;On Leave
529;Vrinda Ram          ;Male  ;1989-02-18;mbadal@example.org           ;+912913330753;HR        ;Executive;Vellore                     ;Madhya Pradesh   ;2025-07-09;330653;On Leave
530;Rudra Rattan        ;Female;1982-08-13;;04515526113  ;Operations;Engineer ;Agra                        ;Gujarat          ;2023-05-23;340282;On Leave
531;Edhitha Guha        ;Male  ;1967-06-06;mhari@example.net            ;+913088401708;Operations;Manager  ;Bhubaneswar                 ;West Bengal      ;2024-09-19;482730;Resigned
532;Meera Palla         ;Male  ;1997-12-22;edhitha74@example.net        ;+918216213669;IT        ;Engineer ;Dibrugarh                   ;Sikkim           ;2024-10-15;769288;Active  
533;Ekanta Gole         ;Male  ;2003-10-11;gautamiprashad@example.com   ;09286325933  ;Admin     ;Executive;Delhi                       ;Meghalaya        ;2023-07-07;928711;On Leave
534;Tanveer Oak         ;Male  ;1988-03-17;chanakya08@example.org       ;+916928980833;IT        ;Executive;Guna                        ;Karnataka        ;2024-10-01;768230;Resigned
535;Chatura Ahluwalia   ;Female;2003-03-25;unigam@example.com           ;+913706048604;HR        ;Engineer ;Guntur                      ;Rajasthan        ;2024-06-26;1129881;On Leave
536;Priya Sundaram      ;Male  ;1974-08-18;jagatmurty@example.net       ;06155313961  ;Finance   ;Manager  ;Suryapet                    ;Chhattisgarh     ;2025-05-03;302927;On Leave
537;Osha Sankar         ;Female;1996-03-14;nkhurana@example.com         ;3105534652   ;Finance   ;Manager  ;Noida                       ;Gujarat          ;2022-02-15;709686;Resigned
538;Naksh Garde         ;Male  ;1974-09-27;balvanraj@example.com        ;;Operations;Engineer ;Ulhasnagar                  ;Gujarat          ;2022-05-05;466296;Active  
539;Jonathan Nazareth   ;Female;1992-12-29;dsekhon@example.org          ;;IT        ;Engineer ;Madhyamgram                 ;Jharkhand        ;2021-06-26;428489;Resigned
540;Barkha Gera         ;Female;1976-09-05;rmody@example.com            ;+917745875117;Admin     ;Executive;Berhampore                  ;Sikkim           ;2024-09-04;870666;On Leave
541;Falguni Mammen      ;Male  ;1974-05-07;leela50@example.net          ;+917875746410;HR        ;Engineer ;Lucknow                     ;Chhattisgarh     ;2021-04-23;640679;On Leave
542;Nathan Baria        ;Female;1998-07-03;usabharwal@example.com       ;3299065863   ;IT        ;Executive;Rajpur Sonarpur             ;Chhattisgarh     ;2025-03-16;1054485;Active  
543;Geetika Barad       ;Female;1977-07-02;goelabdul@example.com        ;;IT        ;Analyst  ;Ghaziabad                   ;Haryana          ;2021-11-14;591386;Resigned
544;Abhiram Tandon      ;Male  ;1993-10-04;;+912827513496;IT        ;Manager  ;Sultan Pur Majra            ;Sikkim           ;2021-02-05;472067;On Leave
545;Madhav Saran        ;Female;2000-11-23;lipika95@example.com         ;6799151224   ;IT        ;Engineer ;Chandigarh                  ;Tripura          ;2024-11-18;633364;On Leave
546;Niharika Chaudhry   ;Female;2000-03-31;jrajan@example.com           ;04477744735  ;Operations;Engineer ;Nagaon                      ;Nagaland         ;2025-10-16;860460;Active  
547;Chavvi Contractor   ;Female;2002-05-26;narasimhanlekha@example.net  ;01117546153  ;HR        ;Manager  ;Amritsar                    ;Assam            ;2024-11-28;421417;On Leave
548;Garima Mittal       ;Male  ;1973-04-03;;07145317260  ;IT        ;Manager  ;Nagpur                      ;Arunachal Pradesh;2021-11-12;648702;Resigned
549;Hemang Johal        ;Male  ;1971-10-01;;1492722933   ;Admin     ;Manager  ;Buxar                       ;Manipur          ;2021-10-29;672931;Active  
550;Kabir Srinivas      ;Male  ;1988-07-13;;2888272866   ;Operations;Executive;Chapra                      ;Haryana          ;2021-01-21;800552;Resigned
551;Bahadurjit Bhargava ;Male  ;1976-10-18;jsaxena@example.net          ;9387312814   ;HR        ;Manager  ;Indore                      ;Nagaland         ;2025-12-26;1115209;Active  
552;Diya Mander         ;Female;2000-06-21;narainanirudh@example.org    ;07299639032  ;Admin     ;Analyst  ;Meerut                      ;Kerala           ;2024-05-17;680633;Resigned
553;Orinder Sridhar     ;Female;1975-12-01;patrickshetty@example.net    ;;HR        ;Executive;Karnal                      ;Odisha           ;2025-02-03;746251;Resigned
554;Aadhya Bumb         ;Male  ;1984-04-17;;9973744286   ;Operations;Engineer ;Bareilly                    ;Gujarat          ;2025-04-21;521986;On Leave
555;Azaan Salvi         ;Male  ;1985-07-18;krishnanda@example.net       ;+913595914560;IT        ;Engineer ;Karaikudi                   ;Odisha           ;2023-01-01;707856;Resigned
556;Maya Atwal          ;Female;1979-10-27;yatan18@example.org          ;;Finance   ;Executive;Aligarh                     ;Chhattisgarh     ;2025-04-08;781476;Resigned
557;Ekanta Choudhary    ;Female;1996-02-27;akumar@example.com           ;00452658715  ;HR        ;Engineer ;Faridabad                   ;Nagaland         ;2021-02-28;810132;Resigned
558;Wakeeta Dixit       ;Male  ;1982-01-02;ozajackson@example.org       ;2354206444   ;Finance   ;Manager  ;Vijayawada                  ;Mizoram          ;2021-03-24;932157;Active  
559;Henry Menon         ;Male  ;1969-02-03;;03030773972  ;Finance   ;Manager  ;Kadapa                      ;Arunachal Pradesh;2023-12-28;477735;On Leave
560;Jairaj Kapoor       ;Female;1983-12-20;fiyazben@example.net         ;02120279200  ;Finance   ;Manager  ;Tiruchirappalli             ;Tripura          ;2023-08-30;1036836;Resigned
561;Chaaya Mishra       ;Female;1999-07-22;faraj30@example.org          ;01945798423  ;Finance   ;Manager  ;Thiruvananthapuram          ;Nagaland         ;2025-05-24;419207;Resigned
562;Zashil Purohit      ;Female;2001-10-16;baghyawatiparsa@example.org  ;3417669585   ;Finance   ;Executive;Shimoga                     ;Maharashtra      ;2023-01-23;425000;Resigned
563;Pratyush Gara       ;Male  ;1976-08-28;fitanpau@example.org         ;+916115376628;IT        ;Analyst  ;Gandhinagar                 ;Odisha           ;2024-03-16;444955;Active  
564;Nakul Sani          ;Female;1972-12-24;sampathlajita@example.com    ;+918628217132;HR        ;Engineer ;Darbhanga                   ;Chhattisgarh     ;2025-09-06;707665;On Leave
565;Harita Natt         ;Female;1983-01-27;jasonpai@example.net         ;+912042232808;Admin     ;Analyst  ;Varanasi                    ;Telangana        ;2025-09-05;749440;Active  
566;Gautami Jain        ;Female;2000-10-28;pratyush79@example.com       ;;HR        ;Analyst  ;Muzaffarpur                 ;Arunachal Pradesh;2025-03-25;580897;On Leave
567;Chatresh Sule       ;Female;2001-12-31;xprashad@example.net         ;6885044873   ;HR        ;Manager  ;Panihati                    ;Uttar Pradesh    ;2025-12-17;1047463;On Leave
568;Praneel Singh       ;Male  ;2004-07-27;chaman95@example.net         ;09874889125  ;HR        ;Manager  ;Bathinda                    ;Chhattisgarh     ;2021-02-19;880860;Active  
569;Zansi Misra         ;Male  ;2002-07-04;gaurangcherian@example.net   ;8997262343   ;Finance   ;Engineer ;Madhyamgram                 ;Tripura          ;2025-01-13;1166395;Resigned
570;Indali Luthra       ;Male  ;1975-09-21;narasimhanrishi@example.com  ;;HR        ;Analyst  ;Hapur                       ;Mizoram          ;2022-01-24;672140;Resigned
571;Ayushman Purohit    ;Male  ;1982-03-24;tripti48@example.org         ;+917505736078;HR        ;Analyst  ;Korba                       ;Rajasthan        ;2022-12-12;637857;Resigned
572;Harish Dua          ;Female;1980-07-29;anmol67@example.com          ;2782064870   ;HR        ;Manager  ;Singrauli                   ;Jharkhand        ;2021-10-05;406819;On Leave
573;Qadim Devan         ;Male  ;1967-06-28;nicholasbahl@example.org     ;05240851043  ;IT        ;Engineer ;Anantapur                   ;Nagaland         ;2024-03-29;696534;Active  
574;Victor Grewal       ;Female;1985-01-04;dayamai01@example.com        ;00717732545  ;Operations;Manager  ;Kumbakonam                  ;Uttarakhand      ;2021-08-31;962902;On Leave
575;Hamsini Gola        ;Female;1972-04-09;;02898030985  ;Operations;Executive;Raichur                     ;Punjab           ;2025-09-29;378596;Active  
576;Umang Kata          ;Male  ;1985-07-16;ubawa@example.org            ;1383915234   ;Admin     ;Manager  ;Saharsa                     ;West Bengal      ;2026-01-07;385277;Active  
577;Aarav Dayal         ;Female;1987-12-22;msachdeva@example.com        ;1238592775   ;Operations;Manager  ;Navi Mumbai                 ;Manipur          ;2024-10-05;559846;On Leave
578;Yoshita Baria       ;Male  ;1965-08-02;keya13@example.com           ;+910190870837;HR        ;Engineer ;Gopalpur                    ;Madhya Pradesh   ;2021-11-17;1015720;Active  
579;Chandran Dalal      ;Male  ;2003-02-17;wridesh83@example.com        ;02506131526  ;IT        ;Engineer ;Thane                       ;Himachal Pradesh ;2021-09-16;444951;On Leave
580;Hardik Merchant     ;Male  ;1977-04-04;balichatura@example.org      ;01968873910  ;Operations;Engineer ;Visakhapatnam               ;Uttar Pradesh    ;2023-04-14;1140881;Resigned
581;Victor Seth         ;Female;1988-10-09;chandani49@example.com       ;8948155619   ;HR        ;Analyst  ;Mangalore                   ;Arunachal Pradesh;2021-09-19;718857;On Leave
582;Manya Sem           ;Female;1988-01-22;harshilkari@example.org      ;0536165048   ;Admin     ;Analyst  ;Jammu                       ;Chhattisgarh     ;2021-05-18;684347;Active  
583;Zayan Salvi         ;Male  ;1975-12-05;amarabahl@example.net        ;05172964457  ;Operations;Analyst  ;Mysore                      ;Kerala           ;2025-01-20;865044;Resigned
584;Baghyawati Deo      ;Male  ;1985-06-19;sahniharish@example.net      ;1978973484   ;Operations;Analyst  ;Davanagere                  ;Himachal Pradesh ;2025-01-28;972021;On Leave
585;Krishna Goswami     ;Male  ;2002-05-25;harinimahajan@example.org    ;+918228602205;Admin     ;Executive;Pondicherry                 ;Manipur          ;2023-12-05;740880;Resigned
586;Frederick Kothari   ;Female;1981-07-20;wbora@example.net            ;4936048616   ;Finance   ;Analyst  ;Hazaribagh                  ;Punjab           ;2023-07-13;1173978;On Leave
587;Ati Bhatia          ;Female;1984-02-14;krisharama@example.com       ;+915310153392;HR        ;Executive;Nagercoil                   ;Jharkhand        ;2025-06-21;435014;On Leave
588;Janani Sampath      ;Male  ;1965-08-20;hbhardwaj@example.net        ;6770109852   ;Operations;Analyst  ;Belgaum                     ;Uttar Pradesh    ;2025-01-24;789406;On Leave
589;Harita Johal        ;Male  ;1973-04-28;victorpathak@example.org     ;+917685895484;IT        ;Manager  ;Cuttack                     ;Tripura          ;2022-09-12;792818;Resigned
590;Divya Nagarajan     ;Female;1986-05-28;faris83@example.org          ;+910664047657;IT        ;Engineer ;Shimla                      ;Nagaland         ;2021-12-12;332278;Active  
591;Wahab Borah         ;Male  ;2000-03-16;;+916644749355;Operations;Executive;Aurangabad                  ;Tamil Nadu       ;2022-07-23;944411;On Leave
592;Eesha Bajwa         ;Female;1987-06-29;darika61@example.org         ;5779681809   ;Finance   ;Analyst  ;Thrissur                    ;Mizoram          ;2022-09-23;1044450;Active  
593;Devansh Bhakta      ;Female;1978-11-26;omkaar29@example.com         ;+912403084119;Operations;Manager  ;Korba                       ;Manipur          ;2022-03-17;901916;Active  
594;Madhavi Chaudry     ;Male  ;1973-05-23;bakshianirudh@example.net    ;01497915947  ;IT        ;Engineer ;Bhilai                      ;Nagaland         ;2021-08-28;528624;Active  
595;Vedant Sunder       ;Female;1997-05-21;lekhasinha@example.com       ;+918548349298;HR        ;Manager  ;Sagar                       ;Punjab           ;2021-02-19;975477;Active  
596;Viraj Vig           ;Male  ;1973-05-01;jsankaran@example.org        ;03749298976  ;Finance   ;Engineer ;Pudukkottai                 ;Rajasthan        ;2021-02-05;609741;On Leave
597;Ishwar Toor         ;Female;1971-05-28;upalan@example.net           ;+916982398148;HR        ;Engineer ;Madanapalle                 ;Andhra Pradesh   ;2025-12-12;433511;Active  
598;Idika Puri          ;Female;2001-04-16;ichand@example.net           ;01582482892  ;HR        ;Manager  ;Delhi                       ;Telangana        ;2022-03-02;1191438;Active  
599;Qushi Koshy         ;Female;1965-05-27;janaki25@example.org         ;+912767366466;Operations;Analyst  ;Bharatpur                   ;Uttar Pradesh    ;2023-03-02;1058172;On Leave
600;David Subramanian   ;Male  ;1983-07-17;tsandhu@example.org          ;+912327879216;Operations;Executive;Jorhat                      ;Bihar            ;2024-08-25;1008633;Resigned
601;Arjun Kumar         ;Female;1989-09-14;neelimaarya@example.org      ;8790565521   ;Operations;Executive;Jodhpur                     ;Arunachal Pradesh;2021-05-15;566935;On Leave
602;Bina Edwin          ;Male  ;1979-05-08;karanramachandran@example.com;08619652213  ;HR        ;Engineer ;Sirsa                       ;Mizoram          ;2024-04-23;416897;Active  
603;Thomas Uppal        ;Female;1973-12-19;patrickluthra@example.com    ;+913722529497;Admin     ;Executive;Jamnagar                    ;Arunachal Pradesh;2023-05-12;343633;On Leave
604;Chaitaly Kari       ;Female;1971-06-29;mason14@example.net          ;;Admin     ;Analyst  ;Khandwa                     ;Chhattisgarh     ;2025-07-17;1043179;Active  
605;Jackson Sama        ;Male  ;1997-12-16;fdash@example.org            ;1967438940   ;IT        ;Manager  ;Guntur                      ;Jharkhand        ;2024-12-18;808163;Active  
606;Bhavna Sawhney      ;Male  ;1976-02-28;tmital@example.net           ;4323160792   ;Admin     ;Manager  ;Farrukhabad                 ;Uttar Pradesh    ;2023-02-23;351167;Resigned
607;Manan Dyal          ;Male  ;2002-05-14;xseth@example.org            ;7446987652   ;Operations;Manager  ;Indore                      ;Mizoram          ;2023-06-29;798357;Resigned
608;Ekiya Khanna        ;Male  ;1990-09-18;karchameli@example.net       ;9252672173   ;HR        ;Engineer ;Kochi                       ;Assam            ;2021-10-18;643408;Active  
609;Vansha Murthy       ;Female;2002-05-30;xsanghvi@example.org         ;+916718758056;Finance   ;Engineer ;Nagercoil                   ;Rajasthan        ;2024-03-24;955829;Resigned
610;Ishwar Mall         ;Female;2000-05-13;nidhidesai@example.net       ;4589291357   ;Operations;Engineer ;Nashik                      ;Punjab           ;2021-07-20;1188630;Active  
611;Oscar Krishna       ;Female;1999-02-15;uvirk@example.net            ;+916821720172;Operations;Engineer ;Tinsukia                    ;Goa              ;2021-10-28;765459;On Leave
612;Dayamai Krishnan    ;Male  ;1995-01-05;ntata@example.org            ;;Admin     ;Engineer ;Aizawl                      ;Jharkhand        ;2025-06-17;722191;Resigned
613;Harinakshi Swaminath;Female;1980-07-05;qkala@example.net            ;03239272482  ;IT        ;Analyst  ;Hazaribagh                  ;Odisha           ;2022-07-11;1115373;Active  
614;Yasti Salvi         ;Female;1966-09-17;;04498410981  ;IT        ;Executive;Aurangabad                  ;Karnataka        ;2025-04-06;1107580;On Leave
615;Ishanvi Din         ;Female;1995-10-14;devlall@example.org          ;0212402990   ;Admin     ;Manager  ;Gulbarga                    ;Uttar Pradesh    ;2022-11-06;608322;Resigned
616;Amara Purohit       ;Male  ;1975-01-05;wazir69@example.com          ;9074312598   ;Operations;Executive;Hindupur                    ;Bihar            ;2024-07-03;837324;Active  
617;Janani Bir          ;Male  ;1973-09-11;ekavirprasad@example.org     ;+914185622717;Admin     ;Analyst  ;Gaya                        ;Madhya Pradesh   ;2024-04-03;341071;On Leave
618;Jairaj Desai        ;Male  ;1988-04-17;issacgirindra@example.net    ;02938867098  ;HR        ;Manager  ;Sikar                       ;Madhya Pradesh   ;2025-05-14;851046;On Leave
619;Mitesh Kalla        ;Female;1983-01-25;amruta05@example.net         ;6808971332   ;HR        ;Engineer ;South Dumdum                ;Andhra Pradesh   ;2024-09-21;1187223;Active  
620;Arunima Agarwal     ;Female;1971-12-22;purohitqarin@example.net     ;00672442753  ;IT        ;Manager  ;Kamarhati                   ;Karnataka        ;2022-11-22;623527;Resigned
621;Champak Loke        ;Female;1988-08-06;nhegde@example.com           ;+915707864385;IT        ;Analyst  ;Mango                       ;Odisha           ;2023-09-06;884353;Resigned
622;Pahal Kalita        ;Female;1978-01-01;buchronith@example.org       ;06330758904  ;Finance   ;Engineer ;Bhiwandi                    ;Haryana          ;2025-05-31;1116899;Active  
623;Nathaniel Saha      ;Female;1994-11-11;nattamol@example.net         ;4065894926   ;Operations;Executive;Serampore                   ;Karnataka        ;2022-03-19;603347;Active  
624;Varsha Solanki      ;Female;1991-09-20;ygokhale@example.com         ;06592519201  ;Admin     ;Executive;Agartala                    ;Sikkim           ;2023-06-17;733010;On Leave
625;Akshay Anne         ;Female;1992-01-13;sarmaekansh@example.com      ;+914891221811;Finance   ;Manager  ;Nagaon                      ;Telangana        ;2021-02-09;730424;Resigned
626;Guneet Pal          ;Female;1974-08-27;toorayush@example.com        ;09292714255  ;IT        ;Executive;Guna                        ;Bihar            ;2021-01-22;388070;On Leave
627;Nitesh Lal          ;Female;1968-11-11;zachariahanya@example.com    ;05542499663  ;Finance   ;Analyst  ;Amritsar                    ;Rajasthan        ;2024-10-19;386983;Active  
628;Unnati Mukherjee    ;Male  ;1970-03-31;omahal@example.net           ;03773706440  ;HR        ;Executive;Rajpur Sonarpur             ;Maharashtra      ;2023-05-20;682299;Resigned
629;Sai Palla           ;Female;1987-06-13;hmaster@example.net          ;+914240122799;HR        ;Executive;Barasat                     ;Himachal Pradesh ;2024-06-08;716731;Active  
630;Jagdish Chand       ;Female;1972-12-29;janakibora@example.org       ;+918999599903;Admin     ;Engineer ;Karnal                      ;West Bengal      ;2022-03-31;914313;Resigned
631;Jeremiah Toor       ;Male  ;1973-01-01;loganhora@example.com        ;06581590334  ;HR        ;Manager  ;Mysore                      ;Uttar Pradesh    ;2025-02-10;1089441;Resigned
632;Arin Divan          ;Male  ;1992-07-25;amaira90@example.org         ;+914095072326;Finance   ;Engineer ;Sirsa                       ;Uttarakhand      ;2024-11-02;878523;Resigned
633;Inaya D’Alia      ;Male  ;1968-01-23;dixitjanani@example.com      ;+915551042874;Operations;Executive;Jorhat                      ;Tripura          ;2021-10-01;733156;Resigned
634;Hemal Deol          ;Male  ;1980-09-15;tsandhu@example.net          ;8134786303   ;Operations;Manager  ;Vijayanagaram               ;Karnataka        ;2021-06-10;1130089;Active  
635;Arin Agate          ;Female;1982-06-08;xchoudhary@example.org       ;01879923018  ;Finance   ;Executive;Bharatpur                   ;Bihar            ;2025-02-21;753393;Active  
636;Hemal Badami        ;Female;1995-05-01;goyalaarav@example.org       ;8089432906   ;HR        ;Manager  ;Sasaram                     ;Jharkhand        ;2023-10-26;648904;Resigned
637;Anmol Ramakrishnan  ;Female;2002-05-28;qcherian@example.net         ;+919986590357;Finance   ;Analyst  ;Warangal                    ;Uttarakhand      ;2024-04-14;499509;Active  
638;Madhavi Chatterjee  ;Female;1986-12-06;;+917208871268;IT        ;Manager  ;Pudukkottai                 ;Jharkhand        ;2023-01-30;412204;On Leave
639;Onkar Ramesh        ;Female;1985-08-06;warinderoak@example.org      ;04166333735  ;Finance   ;Analyst  ;Madanapalle                 ;Manipur          ;2025-03-12;1194682;On Leave
640;Faris Dave          ;Female;2003-02-15;akshay23@example.net         ;+911307584303;Operations;Executive;Mau                         ;Rajasthan        ;2025-04-14;436775;On Leave
641;Henry Viswanathan   ;Male  ;1968-10-11;reddyoni@example.net         ;+913618876131;HR        ;Analyst  ;Bareilly                    ;Sikkim           ;2025-12-27;421152;On Leave
642;Champak Deol        ;Male  ;1980-02-01;handabhavika@example.net     ;+914996942650;IT        ;Engineer ;Tenali                      ;Bihar            ;2021-04-28;933641;Resigned
643;Quincy Ghosh        ;Female;1984-03-08;kabir85@example.org          ;;Finance   ;Executive;Sambhal                     ;Telangana        ;2022-05-07;1038493;On Leave
644;Gayathri Ganesan    ;Male  ;1965-02-13;pbuch@example.org            ;+910121328694;HR        ;Manager  ;Firozabad                   ;Arunachal Pradesh;2022-08-15;458872;On Leave
645;Ekaja Thaman        ;Male  ;1975-10-18;jnazareth@example.net        ;0815947473   ;IT        ;Engineer ;Udupi                       ;Punjab           ;2022-03-13;937209;On Leave
646;Vasudha Maharaj     ;Male  ;1984-05-07;varmajack@example.org        ;04230496657  ;IT        ;Analyst  ;Cuttack                     ;Tamil Nadu       ;2024-05-09;1169237;Active  
647;Shivani Bhardwaj    ;Female;1984-06-08;aashi09@example.org          ;07383428500  ;HR        ;Engineer ;Jamshedpur                  ;Chhattisgarh     ;2022-04-05;923997;On Leave
648;Yashica Mammen      ;Male  ;1985-08-11;vermaaditya@example.net      ;9369156823   ;HR        ;Executive;Navi Mumbai                 ;Punjab           ;2024-11-09;871243;On Leave
649;Faras Varughese     ;Male  ;1966-04-04;hritikbansal@example.net     ;+912774979469;Admin     ;Executive;Pune                        ;Odisha           ;2024-06-29;531499;On Leave
650;Vyanjana Kunda      ;Female;1980-06-22;inaya20@example.org          ;05476353621  ;HR        ;Engineer ;Buxar                       ;Bihar            ;2024-10-16;972014;On Leave
651;Kabir Bahri         ;Female;1987-06-24;abhirammishra@example.org    ;+918902954905;IT        ;Engineer ;Naihati                     ;Kerala           ;2021-09-04;436222;Resigned
652;Anvi Thakur         ;Female;2003-07-20;ekanibassi@example.org       ;+914817753963;Admin     ;Analyst  ;Adoni                       ;Tamil Nadu       ;2022-07-11;1018752;On Leave
653;Suhani Jhaveri      ;Male  ;1967-12-29;janakikohli@example.org      ;;IT        ;Manager  ;Dehri                       ;Uttarakhand      ;2021-01-24;392076;On Leave
